"rgn_id","taxa_code","sust_coeff"
5,"Blue shrimp_1","genus_average"
5,"Pacific cupped oyster_2","sp_average"
6,"Blue shrimp_3","genus_average"
6,"Whiteleg shrimp_4","sp_average"
7,"Giant tiger prawn_5","taxon_average"
8,"Bear paw clam_6","taxon_average"
8,"Crocus giant clam_7","taxon_average"
8,"Elongate giant clam_8","taxon_average"
8,"Fluted giant clam_9","taxon_average"
8,"Giant clam_10","taxon_average"
8,"Milkfish_11","sp_average"
8,"Smooth giant clam_12","taxon_average"
9,"Clams, etc. nei_13","sp_average"
9,"Milkfish_14","sp_average"
10,"Milkfish_15","sp_average"
11,"Sixfinger threadfin_16","taxon_average"
13,"Banana prawn_17","sp_average"
13,"Milkfish_18","sp_average"
13,"Mullets nei_19","sp_average"
13,"Whiteleg shrimp_20","sp_average"
14,"Abalones nei_21","none"
14,"Abalones nei_22","none"
14,"Amberjacks nei_23","taxon_average"
14,"Amberjacks nei_24","taxon_average"
14,"Barramundi(=Giant seaperch)_25","none"
14,"Barramundi(=Giant seaperch)_26","none"
14,"Blackhead seabream_27","taxon_average"
14,"Blackhead seabream_28","taxon_average"
14,"Blood cockle_29","none"
14,"Blue swimming crab_30","taxon_average"
14,"Clams, etc. nei_31","sp_average"
14,"Clams, etc. nei_32","sp_average"
14,"Cobia_33","taxon_average"
14,"Cobia_34","taxon_average"
14,"Croakers, drums nei_35","taxon_average"
14,"Flathead grey mullet_36","none"
14,"Flathead grey mullet_37","none"
14,"Fourfinger threadfin_38","taxon_average"
14,"Giant tiger prawn_39","none"
14,"Greasyback shrimp_40","genus_average"
14,"Greater amberjack_41","taxon_average"
14,"Groupers nei_42","none"
14,"Groupers nei_43","none"
14,"Indo-Pacific swamp crab_44","taxon_average"
14,"Japanese carpet shell_45","genus_average"
14,"Japanese carpet shell_46","genus_average"
14,"Japanese eel_47","taxon_average"
14,"Japanese hard clam_48","taxon_average"
14,"Japanese hard clam_49","taxon_average"
14,"Japanese spiny lobster_50","taxon_average"
14,"Japanese spiny lobster_51","taxon_average"
14,"Kuruma prawn_52","none"
14,"Kuruma prawn_53","none"
14,"Laver (Nori)_54","none"
14,"Marine crabs nei_55","taxon_average"
14,"Marine crabs nei_56","taxon_average"
14,"Marine fishes nei_57","sp_average"
14,"Marine fishes nei_58","sp_average"
14,"Marine molluscs nei_59","sp_average"
14,"Marine molluscs nei_60","sp_average"
14,"Mi-iuy (brown) croaker_61","taxon_average"
14,"Milkfish_62","none"
14,"Natantian decapods nei_63","sp_average"
14,"Pacific cupped oyster_64","none"
14,"Porgies, seabreams nei_65","taxon_average"
14,"Porgies, seabreams nei_66","taxon_average"
14,"Redtail prawn_67","taxon_average"
14,"Seabasses nei_68","sp_average"
14,"Seaweeds nei_69","taxon_average"
14,"Snappers, jobfishes nei_70","taxon_average"
14,"Snappers, jobfishes nei_71","taxon_average"
14,"Trumpet emperor_72","taxon_average"
14,"Whiteleg shrimp_73","none"
15,"Banana prawn_74","none"
15,"Barramundi(=Giant seaperch)_75","none"
15,"Caulerpa seaweeds_76","taxon_average"
15,"Cupped oysters nei_77","sp_average"
15,"Flathead lobster_78","taxon_average"
15,"Giant tiger prawn_79","none"
15,"Giant tiger prawn_80","none"
15,"Green mussel_81","genus_average"
15,"Groupers, seabasses nei_82","none"
15,"Groupers, seabasses nei_83","none"
15,"Indo-Pacific swamp crab_84","taxon_average"
15,"Indo-Pacific swamp crab_85","taxon_average"
15,"Jacks, crevalles nei_86","taxon_average"
15,"Marine fishes nei_87","sp_average"
15,"Marine fishes nei_88","sp_average"
15,"Metapenaeus shrimps nei_89","genus_average"
15,"Metapenaeus shrimps nei_90","genus_average"
15,"Milkfish_91","none"
15,"Milkfish_92","none"
15,"Scats_93","taxon_average"
15,"Snappers nei_94","sp_average"
15,"Snubnose pompano_95","taxon_average"
15,"Tropical spiny lobsters nei_96","taxon_average"
15,"Whiteleg shrimp_97","sp_average"
16,"Abalones nei_98","sp_average"
16,"Atlantic salmon_99","none"
16,"Australian mussel_100","taxon_average"
16,"Australian mussel_101","taxon_average"
16,"Barramundi(=Giant seaperch)_102","none"
16,"Barramundi(=Giant seaperch)_103","none"
16,"Barramundi(=Giant seaperch)_104","none"
16,"Brine shrimp_105","taxon_average"
16,"Brown tiger prawn_106","taxon_average"
16,"Brown tiger prawn_107","taxon_average"
16,"Chinook(=Spring=King) salmon_108","genus_average"
16,"Cupped oysters nei_109","none"
16,"Cupped oysters nei_110","none"
16,"Eastern king prawn_111","taxon_average"
16,"Eastern king prawn_112","taxon_average"
16,"Eastern school shrimp_113","taxon_average"
16,"Finfishes nei_114","taxon_average"
16,"Finfishes nei_115","taxon_average"
16,"Finfishes nei_116","taxon_average"
16,"Flat and cupped oysters nei_117","sp_average"
16,"Flat and cupped oysters nei_118","sp_average"
16,"Giant tiger prawn_119","none"
16,"Giant tiger prawn_120","none"
16,"Indo-Pacific swamp crab_121","taxon_average"
16,"Kuruma prawn_122","none"
16,"Marine fishes nei_123","sp_average"
16,"Pacific cupped oyster_124","none"
16,"Pacific cupped oyster_125","none"
16,"Penaeus shrimps nei_126","sp_average"
16,"Penaeus shrimps nei_127","sp_average"
16,"Rainbow trout_128","sp_average"
16,"Sea mussels nei_129","sp_average"
16,"Southern Australia scallop_130","taxon_average"
16,"Southern bluefin tuna_131","none"
17,"Cupped oysters nei_132","sp_average"
17,"Giant tiger prawn_133","taxon_average"
17,"Indo-Pacific swamp crab_134","taxon_average"
17,"Milkfish_135","sp_average"
17,"Pearl oyster shells nei_136","taxon_average"
18,"Clams, etc. nei_137","sp_average"
18,"Flathead grey mullet_138","sp_average"
18,"Giant tiger prawn_139","taxon_average"
18,"Green mussel_140","genus_average"
18,"Indo-Pacific swamp crab_141","taxon_average"
18,"Metapenaeus shrimps nei_142","genus_average"
18,"Pearl oyster shells nei_143","taxon_average"
19,"Milkfish_144","sp_average"
20,"Abalones nei_145","none"
20,"Aquatic invertebrates nei_146","taxon_average"
20,"Bastard halibut_147","taxon_average"
20,"Blackhead seabream_148","taxon_average"
20,"Blood cockle_149","none"
20,"Dotted gizzard shad_150","taxon_average"
20,"Filefishes, leatherjackets nei_151","taxon_average"
20,"Fleshy prawn_152","taxon_average"
20,"Fusiform sargassum_153","taxon_average"
20,"Globose clam_154","taxon_average"
20,"Green laver_155","taxon_average"
20,"groupers nei_156","taxon_average"
20,"Horned turban_157","taxon_average"
20,"Inflated ark_158","taxon_average"
20,"Jack and horse mackerels nei_159","taxon_average"
20,"Japanese carpet shell_160","genus_average"
20,"Japanese hard clam_161","taxon_average"
20,"Japanese kelp_162","taxon_average"
20,"Japanese seabream_163","taxon_average"
20,"Korean mussel_164","genus_average"
20,"Korean rockfish_165","taxon_average"
20,"Kuruma prawn_166","none"
20,"Laver (Nori)_167","none"
20,"Marine crustaceans nei_168","sp_average"
20,"Marine fishes nei_169","sp_average"
20,"Marine molluscs nei_170","sp_average"
20,"Mi-iuy (brown) croaker_171","taxon_average"
20,"Mullets nei_172","sp_average"
20,"Okhotsk atka mackerel_173","taxon_average"
20,"Pacific chub mackerel_174","taxon_average"
20,"Pacific cupped oyster_175","none"
20,"Porgies, seabreams nei_176","taxon_average"
20,"Scorpionfishes, redfishes nei_177","taxon_average"
20,"Sea squirts nei_178","taxon_average"
20,"Seabasses nei_179","sp_average"
20,"Wakame_180","taxon_average"
20,"Whiteleg shrimp_181","sp_average"
20,"Yesso scallop_182","sp_average"
21,"Atlantic salmon_183","sp_average"
21,"Clams, etc. nei_184","sp_average"
21,"Japanese kelp_185","taxon_average"
21,"Japanese sea cucumber_186","taxon_average"
21,"Laver (Nori)_187","none"
21,"Marine fishes nei_188","sp_average"
21,"Tiger pufferfish_189","taxon_average"
21,"Wakame_190","taxon_average"
21,"Yesso scallop_191","sp_average"
24,"Barramundi(=Giant seaperch)_192","sp_average"
24,"Blood cockle_193","sp_average"
24,"Green mussel_194","genus_average"
24,"Groupers nei_195","sp_average"
24,"Indo-Pacific swamp crab_196","taxon_average"
24,"Marine fishes nei_197","sp_average"
24,"Marine molluscs nei_198","sp_average"
24,"Penaeus shrimps nei_199","none"
24,"Snappers nei_200","sp_average"
25,"Abalones nei_201","sp_average"
25,"Banana prawn_202","none"
25,"Barramundi(=Giant seaperch)_203","none"
25,"Barramundi(=Giant seaperch)_204","none"
25,"Blood cockle_205","none"
25,"Blood cockle_206","none"
25,"Cupped oysters nei_207","none"
25,"Cupped oysters nei_208","none"
25,"Fourfinger threadfin_209","taxon_average"
25,"Giant tiger prawn_210","none"
25,"Giant tiger prawn_211","none"
25,"Green mussel_212","genus_average"
25,"Green mussel_213","genus_average"
25,"Groupers nei_214","none"
25,"Groupers nei_215","none"
25,"Indo-Pacific swamp crab_216","taxon_average"
25,"Marine fishes nei_217","sp_average"
25,"Metapenaeus shrimps nei_218","genus_average"
25,"Penaeus shrimps nei_219","none"
25,"Sea mussels nei_220","sp_average"
25,"Squaretail mullet_221","taxon_average"
25,"Whiteleg shrimp_222","none"
25,"Whiteleg shrimp_223","none"
29,"Cobia_224","taxon_average"
29,"Red drum_225","sp_average"
31,"Giant tiger prawn_226","taxon_average"
32,"Cobia_227","taxon_average"
32,"Drums nei_228","taxon_average"
32,"Marine fishes nei_229","sp_average"
32,"Pargo breams nei_230","taxon_average"
37,"European seabass_231","sp_average"
37,"Giant tiger prawn_232","taxon_average"
37,"Goldlined seabream_233","taxon_average"
37,"Hooded oyster_234","taxon_average"
37,"Indo-Pacific swamp crab_235","taxon_average"
37,"Marine fishes nei_236","sp_average"
37,"Metapenaeus shrimps nei_237","genus_average"
37,"Red drum_238","sp_average"
40,"Barramundi(=Giant seaperch)_239","sp_average"
40,"Giant tiger prawn_240","none"
40,"Indian backwater oyster_241","taxon_average"
40,"Indo-Pacific swamp crab_242","taxon_average"
40,"Milkfish_243","sp_average"
41,"Giant tiger prawn_244","taxon_average"
41,"Indian white prawn_245","sp_average"
41,"Japanese meagre_246","taxon_average"
42,"Giant tiger prawn_247","none"
42,"Indo-Pacific swamp crab_248","taxon_average"
42,"Sea cucumbers nei_249","taxon_average"
43,"Milkfish_250","sp_average"
43,"Penaeus shrimps nei_251","sp_average"
45,"Penaeus shrimps nei_252","sp_average"
47,"Indian white prawn_253","sp_average"
48,"Gilthead seabream_254","sp_average"
48,"Indian white prawn_255","sp_average"
48,"Yellowfin tuna_256","sp_average"
50,"Barramundi(=Giant seaperch)_257","none"
50,"Flathead grey mullet_258","none"
50,"Giant tiger prawn_259","none"
50,"Gilthead seabream_260","sp_average"
50,"Goldlined seabream_261","taxon_average"
50,"Groupers nei_262","none"
50,"Indian white prawn_263","sp_average"
50,"Metapenaeus shrimps nei_264","genus_average"
50,"Sandfish_265","taxon_average"
50,"Sobaity seabream_266","taxon_average"
50,"Whiteleg shrimp_267","sp_average"
51,"Gilthead seabream_268","sp_average"
51,"Goldsilk seabream_269","taxon_average"
51,"Groupers nei_270","sp_average"
51,"Marine fishes nei_271","sp_average"
51,"Sobaity seabream_272","taxon_average"
52,"Gilthead seabream_273","sp_average"
52,"Groupers nei_274","sp_average"
52,"Sobaity seabream_275","taxon_average"
52,"White-spotted spinefoot_276","taxon_average"
53,"Penaeus shrimps nei_277","sp_average"
54,"European seabass_278","sp_average"
54,"Gilthead seabream_279","sp_average"
54,"Goldlined seabream_280","taxon_average"
54,"Green tiger prawn_281","taxon_average"
54,"Groupers nei_282","sp_average"
