rgn_id,year.x,habitat.x,km2.x,habitat.y,year.y,km2.y
1,2019,coral,117.8888541633201,coral,2012,102.17
2,2019,coral,1.746501543160298,coral,2012,1.7465
3,2019,coral,0,NA,NA,NA
4,2019,coral,0,NA,NA,NA
5,2019,coral,4373.239864073386,coral,2012,4381.1
6,2019,coral,464.56941048063925,coral,2012,459.33
7,2019,coral,2430.2568973075545,coral,2012,2197.97
8,2019,coral,492.51343517120404,coral,2012,496.006
9,2019,coral,3057.2509513021014,coral,2012,3060.74
10,2019,coral,2.619752314740447,coral,2012,3.493
11,2019,coral,1919.4051959331675,coral,2012,1789.29
12,2019,coral,10.479009258961788,coral,2012,7.85926
13,2019,coral,193.86167129079308,coral,2012,169.411
14,2019,coral,339.694550144678,coral,2012,330.962
15,2019,coral,10807.351549075924,coral,2012,9668.63
16,2019,coral,31740.919045395254,coral,2012,31682.4
17,2019,coral,6917.01936168636,coral,2012,6471.66
18,2019,coral,2998.7431496062313,coral,2012,3011.84
19,2019,coral,876.7437746664696,coral,2012,889.843
20,2019,coral,0,NA,NA,NA
21,2019,coral,0,NA,NA,NA
24,2019,coral,47.155541665328045,coral,2012,29.6905
25,2019,coral,124.8748603359613,coral,2012,155.439
26,2019,coral,620.8812985934859,coral,2012,645.332
28,2019,coral,165.9176466002283,coral,2012,160.678
29,2019,coral,288.17275462144914,coral,2012,280.314
30,2019,coral,163.29789428548784,coral,2012,165.918
31,2019,coral,1437.3707700209252,coral,2012,1428.64
32,2019,coral,13.098761573702234,coral,2012,9.60576
33,2019,coral,51.52179552322879,coral,2012,50.6485
34,2019,coral,32.31027854846551,coral,2012,31.437
35,2019,coral,6.986006172641192,coral,2012,6.11276
36,2019,coral,6.112755401061043,coral,2012,6.11276
37,2019,coral,647.9520725124705,coral,2012,654.065
38,2019,coral,1792.7838340540459,coral,2012,1767.46
39,2019,coral,2708.823893441622,coral,2012,2634.6
40,2019,coral,88.19832792959505,coral,2012,96.0576
41,2019,coral,1471.427550112551,coral,2012,1496.75
42,2019,coral,2202.3384459251356,coral,2012,2066.98
43,2019,coral,410.42786264267,coral,2012,385.977
44,2019,coral,341.44105168783824,coral,2012,341.441
45,2019,coral,1255.7346095322541,coral,2012,1323.85
46,2019,coral,172.03040200128936,coral,2012,126.621
47,2019,coral,584.2047661871196,coral,2012,574.599
48,2019,coral,240.14396218454095,coral,2012,227.045
49,2019,coral,604.2895339334631,coral,2012,602.543
50,2019,coral,2723.6691565584847,coral,2012,2712.32
51,2019,coral,55.888049381129534,coral,2012,41.0428
52,2019,coral,208.7069344076556,coral,2012,199.101
53,2019,coral,0,NA,NA,NA
54,2019,coral,111.77609876225907,coral,2012,121.382
55,2019,coral,0,NA,NA,NA
56,2019,coral,0,NA,NA,NA
57,2019,coral,0,NA,NA,NA
58,2019,coral,0,NA,NA,NA
59,2019,coral,0,NA,NA,NA
60,2019,coral,0,NA,NA,NA
61,2019,coral,0,NA,NA,NA
62,2019,coral,0,NA,NA,NA
63,2019,coral,0,NA,NA,NA
64,2019,coral,0,NA,NA,NA
65,2019,coral,0,NA,NA,NA
66,2019,coral,0,NA,NA,NA
67,2019,coral,0,NA,NA,NA
68,2019,coral,0,NA,NA,NA
69,2019,coral,0,NA,NA,NA
70,2019,coral,0,NA,NA,NA
71,2019,coral,0,NA,NA,NA
72,2019,coral,0,NA,NA,NA
73,2019,coral,0,NA,NA,NA
74,2019,coral,0,NA,NA,NA
75,2019,coral,0,NA,NA,NA
76,2019,coral,0,NA,NA,NA
77,2019,coral,0,NA,NA,NA
78,2019,coral,0,NA,NA,NA
79,2019,coral,0,coral,2012,0.873251
80,2019,coral,0,NA,NA,NA
81,2019,coral,0,NA,NA,NA
82,2019,coral,0,NA,NA,NA
84,2019,coral,0,NA,NA,NA
85,2019,coral,0,NA,NA,NA
86,2019,coral,0,NA,NA,NA
88,2019,coral,0,NA,NA,NA
89,2019,coral,0,NA,NA,NA
90,2019,coral,0,NA,NA,NA
91,2019,coral,0,NA,NA,NA
92,2019,coral,0,NA,NA,NA
93,2019,coral,0,NA,NA,NA
94,2019,coral,0,NA,NA,NA
95,2019,coral,0,NA,NA,NA
96,2019,coral,0,NA,NA,NA
97,2019,coral,0,NA,NA,NA
98,2019,coral,0,NA,NA,NA
99,2019,coral,0,NA,NA,NA
100,2019,coral,0,NA,NA,NA
101,2019,coral,0,NA,NA,NA
102,2019,coral,0.873250771580149,coral,2012,0.873251
103,2019,coral,0,NA,NA,NA
104,2019,coral,0,NA,NA,NA
105,2019,coral,0,NA,NA,NA
106,2019,coral,0,NA,NA,NA
107,2019,coral,1.746501543160298,NA,NA,0
108,2019,coral,530.0632183491505,coral,2012,525.697
110,2019,coral,2185.746681265113,coral,2012,1944.73
111,2019,coral,183.38266203183127,coral,2012,159.805
112,2019,coral,2561.2445130445767,coral,2012,2484.4
113,2019,coral,121.3818572496407,coral,2012,100.424
114,2019,coral,249.7497206719226,coral,2012,246.257
115,2019,coral,291.66575770776973,coral,2012,259.355
116,2019,coral,177.26990663077024,coral,2012,177.27
117,2019,coral,120.50860647806056,coral,2012,124.875
118,2019,coral,26.197523147404468,coral,2012,20.0848
119,2019,coral,33.18352932004566,coral,2012,34.0568
120,2019,coral,54.141547837969235,coral,2012,38.423
121,2019,coral,3.493003086320596,NA,NA,0
122,2019,coral,21.831269289503723,coral,2012,15.7185
