"rgn_id","pressure_score","pressure_score_gf"
1,0.319503279436628,0
2,0.420745166863509,0
3,0.371268332559072,0
4,0.187919931110514,0
5,0.177146875056489,0
6,0.154278992882234,0
7,0.212976033459719,0
8,0.208793549303434,0
9,0.341219060690452,0
10,0.404232682404154,0
11,0.456528603726709,0
12,0.391963260225847,0
13,0.342316940414957,0
14,0.305655974742885,0
15,0.237355067221938,0
17,0.178423535000246,0
18,0.254738285131698,0
19,0.424375874629575,0
20,0.334987748527953,0
21,0.245684026096475,0
24,0.217105261318879,0
25,0.214121625698845,0
26,0.308074219774595,0
28,0.294774757564582,0
29,0.211276428572343,0
30,0.300414626422988,0
31,0.319947405577515,0
32,0.465811372483407,0
33,0.174711042467787,0
34,0.150730504298796,0
35,0.152908288489331,0
36,0.394664650304936,0
37,0.473277546462144,0
38,0.332353790389865,0
39,0.33104673781472,0
40,0.297083692098235,0
41,0.19899745260304,0
42,0.30360599203323,0
43,0.315719172176194,0
44,0.390306092563146,0
45,0.428729146288411,0
46,0.360149990348669,0
47,0.363748019979881,0
48,0.404189612932372,0
49,0.45087071858067,0
50,0.452117776853329,0
51,0.406331247162197,0
52,0.377515611592497,0
53,0.471146474119194,0
54,0.335544317905307,0
55,0.236965381399044,0
56,0.424007976393598,0
57,0.172762561633234,0
58,0.22267170988314,0
59,0.519689966073083,0
60,0.268661635657716,0
61,0.461608405624697,0
62,0.234996343626169,0
63,0.28295867179838,0
64,0.408328413476109,0
65,0.436764180245613,0
66,0.451731837005537,0
67,0.568394705988868,0
68,0.394833140138609,0
69,0.426627539591504,0
70,0.372274213608239,0
71,0.632485318623697,0
72,0.561011594273731,0
73,0.325819788412982,0
74,0.622695633772129,0
75,0.49758282648492,0
76,0.587002136207667,0
77,0.524737660297848,0
78,0.564340798729964,0
79,0.585069947398699,0
80,0.616658666700787,0
81,0.585078156606547,0
82,0.572146512130739,0
84,0.460904302298662,0
85,0.0858944732320384,0
86,0.0238699942110018,0
88,0.34111185458331,0
89,0.0664147433145734,0
90,0.100337394555121,0
91,0.0789708727355437,0
92,0.342607932283302,0
93,0.22203985186556,0
94,0.381187570046198,0
95,0.160914604520986,0
96,0.345152852929535,0
97,0.280416565847686,0
98,0.295812952343452,0
99,0.281471891369849,0
100,0.0619848440604714,0
101,0.119629500399854,0
102,0.205621333063408,0
103,0.167855975291758,0
104,0.105707427819602,0
105,0.0568476323237224,0
106,0.247278191273152,0
107,0.54927165276676,0
108,0.590814507395971,0
110,0.503091676296017,0
111,0.528850782962512,0
112,0.513788012934366,0
113,0.541421025931148,0
114,0.455502983293792,0
115,0.462400664602324,0
117,0.460333735444517,0
118,0.42359427462014,0
119,0.363734241567012,0
120,0.344137730408411,0
121,0.358794336661278,0
122,0.353436582367584,0
123,0.347482358336687,0
124,0.361751493058337,0
125,0.347760251323914,0
126,0.320540757718195,0
127,0.347846235609669,0
129,0.379882802279792,0
130,0.323138434246686,0
131,0.42823510782605,0
132,0.334904075652509,0
133,0.488127368310474,0
134,0.405463659559419,0
135,0.592186737970787,0
136,0.375263519391566,0
137,0.261995953182691,0
138,0.247863650055531,0
139,0.317276988971376,0
141,0.592330495518104,0
143,0.538986600751361,0
144,0.726175827058147,0
145,0.258797352650354,0
146,0.0837868866195387,0
147,0.143545401624115,0
148,0.163445415199166,0
149,0.138024594532475,0
150,0.310884059729423,0
151,0.426825965041264,0
152,0.452437228491647,0
153,0.323899552236831,0
154,0.323224857484896,0
155,0.313080796843666,0
156,0.384485648724696,0
157,0.27700978881451,0
158,0.267252921283108,0
159,0.530871842718436,0
161,0.385062650802274,0
162,0.372701336544047,0
163,0.525087032177633,0
164,0.427674622254362,0
166,0.411242271894424,0
167,0.305707582892208,0
168,0.294088053511738,0
169,0.304647030611362,0
171,0.143846878592515,0
172,0.410069803140526,0
173,0.444952343003412,0
174,0.517651493081246,0
175,0.412157610865688,0
176,0.443956619286002,0
177,0.52288535691529,0
178,0.482453689918525,0
179,0.416368753999174,0
180,0.459205791275328,0
181,0.295780495490862,0
182,0.389315884146016,0
183,0.180881400922204,0
184,0.50175437253261,0
185,0.583616120797908,0
186,0.644027984333711,0
187,0.595782871827023,0
188,0.323077145943879,0
189,0.377254258307604,0
190,0.400433360782564,0
191,0.368756876809882,0
192,0.246063529453848,0
193,0.396043929798505,0
194,0.345263349344522,0
195,0.240622054092411,0
196,0.298737673249785,0
197,0.109970273322816,0
198,0.0560393254987145,0
199,0.0594836506299474,0
200,0.115200686115182,0
202,0.280775451646378,0
203,0.330800431927056,0
204,0.255543857882259,0
205,0.232211634464724,0
206,0.215610041017212,0
207,0.319475876101484,0
208,8.37207865236823e-05,0
209,0.3476963099762,0
210,0.297160745113047,0
212,0.358377202168168,0
214,0.565661542303265,0
215,0.316357466109683,0
216,0.220246955549749,0
218,0.206771383245306,0
219,0.37311458712379,0
220,0.358228389825672,0
221,0.35309053220649,0
222,0.548467548597892,0
223,0.627404071808347,0
224,0.270367052346028,0
227,0.517055251470318,0
228,0.482232335263923,0
231,0.289857643725444,0
232,0,0
237,0.322713087784,0
244,0.376551745793824,0
245,0.373000925235704,0
247,0.137229958167753,0
248,0.373684414407924,0
249,0.357025433911347,0
250,0.355510915255752,0
