"year","ref_median"
2003,0.864072089812216
2004,0.870440798513484
2005,0.859069464243709
2006,0.871266704586706
2007,0.861824337087382
2008,0.869587447777464
2009,0.870671272332036
2010,0.867246366670929
2011,0.86764562666388
2012,0.870151739479134
2013,0.866147317387492
2014,0.865160371234374
2015,0.868661570578205
