"rgn_id","kg","year"
"1",0,"2004"
"2",0,"2004"
"3",0,"2004"
"4",0,"2004"
"5",0,"2004"
"6",0,"2004"
"7",0,"2004"
"8",1.40363999083638,"2004"
"9",0,"2004"
"10",0,"2004"
"11",0,"2004"
"12",0,"2004"
"13",0,"2004"
"14",0,"2004"
"15",0.0351867000199854,"2004"
"16",17.8582627278566,"2004"
"17",4.77281483411789,"2004"
"18",0,"2004"
"19",0,"2004"
"20",0,"2004"
"21",0,"2004"
"24",0,"2004"
"25",0,"2004"
"26",0,"2004"
"28",0,"2004"
"29",0,"2004"
"30",0,"2004"
"31",0,"2004"
"32",0,"2004"
"33",0,"2004"
"34",0,"2004"
"35",0,"2004"
"36",0,"2004"
"37",0,"2004"
"38",0,"2004"
"39",0,"2004"
"40",0,"2004"
"41",0,"2004"
"42",0,"2004"
"43",0,"2004"
"44",0,"2004"
"45",0,"2004"
"46",0,"2004"
"47",0,"2004"
"48",0,"2004"
"49",0,"2004"
"50",0,"2004"
"51",0,"2004"
"52",0,"2004"
"53",0,"2004"
"54",0,"2004"
"55",0,"2004"
"56",0,"2004"
"57",0,"2004"
"58",0,"2004"
"59",0,"2004"
"60",0,"2004"
"61",0,"2004"
"62",0,"2004"
"63",0,"2004"
"64",0,"2004"
"65",0,"2004"
"66",0,"2004"
"67",0,"2004"
"68",0,"2004"
"69",0,"2004"
"70",0,"2004"
"71",0,"2004"
"72",0,"2004"
"73",0,"2004"
"74",0,"2004"
"75",0,"2004"
"76",0,"2004"
"77",0,"2004"
"78",0,"2004"
"79",0,"2004"
"80",0,"2004"
"81",0,"2004"
"82",0,"2004"
"84",0,"2004"
"85",0,"2004"
"86",0,"2004"
"88",0,"2004"
"89",0,"2004"
"90",0,"2004"
"91",0,"2004"
"92",0,"2004"
"93",0,"2004"
"94",0,"2004"
"95",0,"2004"
"96",0,"2004"
"97",0,"2004"
"98",0,"2004"
"99",0,"2004"
"100",0,"2004"
"101",0,"2004"
"102",0,"2004"
"103",0,"2004"
"104",0,"2004"
"105",0,"2004"
"106",0,"2004"
"107",0,"2004"
"108",0,"2004"
"110",0,"2004"
"111",0,"2004"
"112",0,"2004"
"113",0,"2004"
"114",0,"2004"
"115",0,"2004"
"116",0,"2004"
"117",0,"2004"
"118",0,"2004"
"119",0,"2004"
"120",0,"2004"
"121",0,"2004"
"122",0,"2004"
"123",0,"2004"
"124",0,"2004"
"125",0,"2004"
"126",0,"2004"
"127",0,"2004"
"129",0,"2004"
"130",0,"2004"
"131",0,"2004"
"132",0,"2004"
"133",0,"2004"
"134",0,"2004"
"135",0,"2004"
"136",0,"2004"
"137",0,"2004"
"138",0,"2004"
"139",0,"2004"
"140",0,"2004"
"141",0,"2004"
"143",0,"2004"
"144",0,"2004"
"145",0,"2004"
"146",0,"2004"
"147",0,"2004"
"148",0,"2004"
"149",0,"2004"
"150",0,"2004"
"151",0,"2004"
"152",0,"2004"
"153",0,"2004"
"154",0,"2004"
"155",0,"2004"
"156",0,"2004"
"157",0,"2004"
"158",0,"2004"
"159",0,"2004"
"161",0,"2004"
"162",0,"2004"
"163",0,"2004"
"164",0,"2004"
"166",0,"2004"
"167",0,"2004"
"168",0,"2004"
"169",0,"2004"
"171",0,"2004"
"172",0,"2004"
"173",0,"2004"
"174",0,"2004"
"175",0,"2004"
"176",0,"2004"
"177",0,"2004"
"178",0,"2004"
"179",0,"2004"
"180",0,"2004"
"181",0,"2004"
"182",0,"2004"
"183",0,"2004"
"184",0,"2004"
"185",0,"2004"
"186",0,"2004"
"187",0,"2004"
"188",0,"2004"
"189",0,"2004"
"190",0,"2004"
"191",0,"2004"
"192",0,"2004"
"193",0,"2004"
"194",0,"2004"
"195",0,"2004"
"196",0,"2004"
"197",0,"2004"
"198",0,"2004"
"199",0,"2004"
"200",0,"2004"
"202",0,"2004"
"203",0,"2004"
"204",0,"2004"
"205",0,"2004"
"206",67.4540970803052,"2004"
"207",3.99299990057945,"2004"
"208",1.47911428034306,"2004"
"209",0,"2004"
"210",0,"2004"
"212",0,"2004"
"214",0,"2004"
"215",0,"2004"
"216",1556.05870593436,"2004"
"218",0,"2004"
"219",0,"2004"
"220",0,"2004"
"221",0,"2004"
"222",0,"2004"
"223",0,"2004"
"224",0,"2004"
"227",0,"2004"
"228",0,"2004"
"231",1.98163142561913,"2004"
"232",0,"2004"
"237",0.312602701187134,"2004"
"244",0,"2004"
"245",0,"2004"
"247",0,"2004"
"248",0,"2004"
"249",0,"2004"
"250",0,"2004"
"255",10.2770028948784,"2004"
"260",0,"2004"
"261",0,"2004"
"262",0,"2004"
"263",0,"2004"
"264",0,"2004"
"266",0,"2004"
"267",0,"2004"
"269",0,"2004"
"270",0,"2004"
"272",0,"2004"
"273",0,"2004"
"274",0,"2004"
"275",0,"2004"
"276",0,"2004"
"277",0,"2004"
"301",0,"2004"
"302",0,"2004"
"303",0,"2004"
"304",0,"2004"
"305",0,"2004"
"306",0,"2004"
"307",0,"2004"
"308",0,"2004"
"309",0,"2004"
"310",0,"2004"
"311",0,"2004"
"312",0,"2004"
"313",0,"2004"
"314",0,"2004"
"315",0,"2004"
"316",0,"2004"
"317",0,"2004"
"318",0,"2004"
"319",0,"2004"
"320",0,"2004"
"321",0,"2004"
"322",0,"2004"
"323",0,"2004"
"324",0,"2004"
"325",0,"2004"
"326",0,"2004"
"327",0,"2004"
"328",0,"2004"
"329",0,"2004"
"330",0,"2004"
"331",0,"2004"
"332",0,"2004"
"333",0,"2004"
"334",0,"2004"
"335",0,"2004"
"336",0,"2004"
"337",0,"2004"
"248100",0,"2004"
"248200",0,"2004"
"248300",0,"2004"
"248400",0,"2004"
"248500",0,"2004"
"248600",0,"2004"
"258410",0,"2004"
"258420",0,"2004"
"258431",0,"2004"
"258432",0,"2004"
"258441",0,"2004"
"258442",0,"2004"
"258510",0,"2004"
"258520",0,"2004"
"258600",0,"2004"
"258700",0,"2004"
"288100",0,"2004"
"288200",0,"2004"
"288300",0,"2004"
