"rgn_id","kg","year"
"1",0,"2006"
"2",0,"2006"
"3",0,"2006"
"4",0,"2006"
"5",0,"2006"
"6",0,"2006"
"7",0,"2006"
"8",0.362959993537515,"2006"
"9",0,"2006"
"10",0,"2006"
"11",0,"2006"
"12",0,"2006"
"13",0,"2006"
"14",0,"2006"
"15",0.140344894286245,"2006"
"16",16.7543727913499,"2006"
"17",2.36580382704735,"2006"
"18",0,"2006"
"19",0,"2006"
"20",0,"2006"
"21",0,"2006"
"24",0,"2006"
"25",0,"2006"
"26",0,"2006"
"28",0,"2006"
"29",0,"2006"
"30",0,"2006"
"31",0,"2006"
"32",0,"2006"
"33",0,"2006"
"34",0,"2006"
"35",0,"2006"
"36",0,"2006"
"37",0,"2006"
"38",0,"2006"
"39",0,"2006"
"40",0,"2006"
"41",0,"2006"
"42",0,"2006"
"43",0,"2006"
"44",0,"2006"
"45",0,"2006"
"46",0,"2006"
"47",0,"2006"
"48",0,"2006"
"49",0,"2006"
"50",0,"2006"
"51",0,"2006"
"52",0,"2006"
"53",0,"2006"
"54",0,"2006"
"55",0,"2006"
"56",0,"2006"
"57",0,"2006"
"58",0,"2006"
"59",0,"2006"
"60",0,"2006"
"61",0,"2006"
"62",0,"2006"
"63",0,"2006"
"64",0,"2006"
"65",0,"2006"
"66",0,"2006"
"67",0,"2006"
"68",0,"2006"
"69",0,"2006"
"70",0,"2006"
"71",0,"2006"
"72",0,"2006"
"73",0,"2006"
"74",0,"2006"
"75",0,"2006"
"76",0,"2006"
"77",0,"2006"
"78",0,"2006"
"79",0,"2006"
"80",0,"2006"
"81",0,"2006"
"82",0,"2006"
"84",0,"2006"
"85",0,"2006"
"86",0,"2006"
"88",0,"2006"
"89",0,"2006"
"90",0,"2006"
"91",0,"2006"
"92",0,"2006"
"93",0,"2006"
"94",0,"2006"
"95",0,"2006"
"96",0,"2006"
"97",0,"2006"
"98",0,"2006"
"99",0,"2006"
"100",0,"2006"
"101",0,"2006"
"102",0,"2006"
"103",0,"2006"
"104",0,"2006"
"105",0,"2006"
"106",0,"2006"
"107",0,"2006"
"108",0,"2006"
"110",0,"2006"
"111",0,"2006"
"112",0,"2006"
"113",0,"2006"
"114",0,"2006"
"115",0,"2006"
"116",0,"2006"
"117",0,"2006"
"118",0,"2006"
"119",0,"2006"
"120",0,"2006"
"121",0,"2006"
"122",0,"2006"
"123",0,"2006"
"124",0,"2006"
"125",0,"2006"
"126",0,"2006"
"127",0,"2006"
"129",0,"2006"
"130",0,"2006"
"131",0,"2006"
"132",0,"2006"
"133",0,"2006"
"134",0,"2006"
"135",0,"2006"
"136",0,"2006"
"137",0,"2006"
"138",0,"2006"
"139",0,"2006"
"140",0,"2006"
"141",0,"2006"
"143",0,"2006"
"144",0,"2006"
"145",0,"2006"
"146",0,"2006"
"147",0,"2006"
"148",0,"2006"
"149",0,"2006"
"150",0,"2006"
"151",0,"2006"
"152",0,"2006"
"153",0,"2006"
"154",0,"2006"
"155",0,"2006"
"156",0,"2006"
"157",0,"2006"
"158",0,"2006"
"159",0,"2006"
"161",0,"2006"
"162",0,"2006"
"163",0,"2006"
"164",0,"2006"
"166",0,"2006"
"167",0,"2006"
"168",0,"2006"
"169",0,"2006"
"171",0,"2006"
"172",0,"2006"
"173",0,"2006"
"174",0,"2006"
"175",0,"2006"
"176",0,"2006"
"177",0,"2006"
"178",0,"2006"
"179",0,"2006"
"180",0,"2006"
"181",0,"2006"
"182",0,"2006"
"183",0,"2006"
"184",0,"2006"
"185",0,"2006"
"186",0,"2006"
"187",0,"2006"
"188",0,"2006"
"189",0,"2006"
"190",0,"2006"
"191",0,"2006"
"192",0,"2006"
"193",0,"2006"
"194",0,"2006"
"195",0,"2006"
"196",0,"2006"
"197",0,"2006"
"198",0,"2006"
"199",0,"2006"
"200",0,"2006"
"202",0,"2006"
"203",0,"2006"
"204",0,"2006"
"205",0,"2006"
"206",118.298689209409,"2006"
"207",1.50646350860596,"2006"
"208",0.179068494737148,"2006"
"209",0,"2006"
"210",0,"2006"
"212",0,"2006"
"214",0,"2006"
"215",0,"2006"
"216",1215.62628547595,"2006"
"218",0,"2006"
"219",0,"2006"
"220",0,"2006"
"221",0,"2006"
"222",0,"2006"
"223",0,"2006"
"224",0,"2006"
"227",0,"2006"
"228",0,"2006"
"231",3.48980689048767,"2006"
"232",0,"2006"
"237",0.85696329832077,"2006"
"244",0,"2006"
"245",0,"2006"
"247",0,"2006"
"248",0,"2006"
"249",0,"2006"
"250",0,"2006"
"255",20.9689976406097,"2006"
"260",0,"2006"
"261",0,"2006"
"262",0,"2006"
"263",0,"2006"
"264",0,"2006"
"266",0,"2006"
"267",0,"2006"
"269",0,"2006"
"270",0,"2006"
"272",0,"2006"
"273",0,"2006"
"274",0,"2006"
"275",0,"2006"
"276",0,"2006"
"277",0,"2006"
"301",0,"2006"
"302",0,"2006"
"303",0,"2006"
"304",0,"2006"
"305",0,"2006"
"306",0,"2006"
"307",0,"2006"
"308",0,"2006"
"309",0,"2006"
"310",0,"2006"
"311",0,"2006"
"312",0,"2006"
"313",0,"2006"
"314",0,"2006"
"315",0,"2006"
"316",0,"2006"
"317",0,"2006"
"318",0,"2006"
"319",0,"2006"
"320",0,"2006"
"321",0,"2006"
"322",0,"2006"
"323",0,"2006"
"324",0,"2006"
"325",0,"2006"
"326",0,"2006"
"327",0,"2006"
"328",0,"2006"
"329",0,"2006"
"330",0,"2006"
"331",0,"2006"
"332",0,"2006"
"333",0,"2006"
"334",0,"2006"
"335",0,"2006"
"336",0,"2006"
"337",0,"2006"
"248100",0,"2006"
"248200",0,"2006"
"248300",0,"2006"
"248400",0,"2006"
"248500",0,"2006"
"248600",0,"2006"
"258410",0,"2006"
"258420",0,"2006"
"258431",0,"2006"
"258432",0,"2006"
"258441",0,"2006"
"258442",0,"2006"
"258510",0,"2006"
"258520",0,"2006"
"258600",0,"2006"
"258700",0,"2006"
"288100",0,"2006"
"288200",0,"2006"
"288300",0,"2006"
