iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
16405644,global,unknown,NA,NA
16405685,global,unknown,NA,NA
16406269,global,unknown,NA,NA
16406327,global,unknown,NA,NA
16406486,global,unknown,NA,NA
16406525,global,unknown,NA,NA
16406554,global,unknown,NA,NA
16406635,global,unknown,NA,NA
16406679,global,unknown,NA,NA
16406919,global,unknown,NA,NA
16406934,global,unknown,NA,NA
16406968,global,unknown,NA,NA
16406979,global,stable,0,regr
16407002,global,unknown,NA,NA
16407017,global,unknown,NA,NA
16407132,global,stable,0,regr
16407184,global,unknown,NA,NA
16407217,global,unknown,NA,NA
16407630,global,unknown,NA,NA
16407645,global,unknown,NA,NA
16410217,global,unknown,NA,NA
16410245,global,unknown,NA,NA
16411567,global,stable,0,regr
16417341,global,unknown,NA,NA
16421352,global,decreasing,0.0035,regr
16424139,global,unknown,NA,NA
16425141,global,unknown,NA,NA
16425187,global,unknown,NA,NA
16425314,global,unknown,NA,NA
16425354,global,unknown,NA,NA
16425422,global,unknown,NA,NA
16425468,global,unknown,NA,NA
16425533,global,unknown,NA,NA
16425572,global,unknown,NA,NA
16425603,global,unknown,NA,NA
16427324,global,unknown,NA,NA
16427369,global,unknown,NA,NA
16427386,global,unknown,NA,NA
16430203,global,unknown,NA,NA
16431606,global,unknown,NA,NA
16431725,global,stable,0,regr
16431737,global,unknown,NA,NA
16431757,global,stable,0,regr
16431946,global,stable,0,regr
16431990,global,unknown,NA,NA
16432073,global,unknown,NA,NA
16432098,global,unknown,NA,NA
16433850,global,unknown,NA,NA
16433946,global,unknown,NA,NA
16435325,global,stable,0,regr
16435530,global,unknown,NA,NA
16435778,global,unknown,NA,NA
16437187,global,stable,0,regr
16437988,global,unknown,NA,NA
16438001,global,unknown,NA,NA
16438022,global,stable,0,regr
16438701,global,stable,0,regr
16439218,global,unknown,NA,NA
16439236,global,stable,0,regr
16439367,global,unknown,NA,NA
16439534,global,unknown,NA,NA
16439642,global,unknown,NA,NA
16439757,global,stable,0,regr
16439848,global,stable,0,regr
16439926,global,unknown,NA,NA
16440016,global,unknown,NA,NA
16440027,global,stable,0,regr
16440083,global,unknown,NA,NA
16440965,global,unknown,NA,NA
16441120,global,unknown,NA,NA
16441303,global,unknown,NA,NA
16441433,global,unknown,NA,NA
16441575,global,stable,0,regr
16441631,global,unknown,NA,NA
16441651,global,unknown,NA,NA
16441677,global,unknown,NA,NA
16441698,global,unknown,NA,NA
16441738,global,unknown,NA,NA
16441799,global,unknown,NA,NA
16441862,global,unknown,NA,NA
16441865,global,unknown,NA,NA
16441948,global,unknown,NA,NA
16442003,global,unknown,NA,NA
16442013,global,unknown,NA,NA
16442081,global,unknown,NA,NA
16442472,global,unknown,NA,NA
16442487,global,unknown,NA,NA
16442540,global,unknown,NA,NA
16443048,global,unknown,NA,NA
16443217,global,unknown,NA,NA
16443285,global,unknown,NA,NA
16447362,global,unknown,NA,NA
16447568,global,unknown,NA,NA
16447855,global,unknown,NA,NA
16447988,global,unknown,NA,NA
16449034,global,unknown,NA,NA
16449531,global,unknown,NA,NA
16449654,global,decreasing,0.0035,regr
16449708,global,decreasing,0.0035,regr
16465921,global,unknown,NA,NA
16465952,global,unknown,0,lm
16465969,global,unknown,0,lm
16466100,global,unknown,NA,NA
16466246,global,unknown,NA,NA
16466332,global,unknown,0,lm
16466377,global,unknown,NA,NA
16466393,global,unknown,NA,NA
16467178,global,unknown,NA,NA
16467411,global,unknown,NA,NA
16501552,global,unknown,NA,NA
16501568,global,unknown,NA,NA
16501591,global,unknown,NA,NA
16501708,global,unknown,NA,NA
16501727,global,unknown,NA,NA
16501736,global,unknown,NA,NA
16501751,global,unknown,NA,NA
16501791,global,unknown,NA,NA
16501868,global,unknown,NA,NA
16502064,global,unknown,NA,NA
16502093,global,unknown,NA,NA
16503587,global,unknown,NA,NA
16505486,global,unknown,NA,NA
16505522,global,unknown,NA,NA
16505616,global,unknown,NA,NA
16505619,global,stable,0,regr
16505650,global,stable,0,regr
16505782,global,unknown,NA,NA
16505842,global,unknown,NA,NA
16505916,global,unknown,NA,NA
16505933,global,unknown,NA,NA
16505959,global,unknown,NA,NA
16506077,global,unknown,NA,NA
16506080,global,unknown,NA,NA
16506657,global,unknown,NA,NA
16506725,global,unknown,NA,NA
16506757,global,unknown,NA,NA
16506766,global,stable,0,regr
16506781,global,stable,0,regr
16506839,global,unknown,NA,NA
16506931,global,stable,0,regr
16507307,global,stable,0,regr
16507347,global,stable,0,regr
16507442,global,stable,0,regr
16507646,global,unknown,NA,NA
16507729,global,stable,0,regr
16509008,global,stable,0,regr
16509126,global,stable,0,regr
16509242,global,stable,0,regr
16509297,global,stable,0,regr
16509426,global,unknown,NA,NA
16545046,global,decreasing,0.0035,regr
16545072,global,unknown,NA,NA
16545086,global,unknown,NA,NA
16545164,global,unknown,NA,NA
16545183,global,unknown,NA,NA
16545250,global,unknown,NA,NA
16545253,global,unknown,NA,NA
16545256,global,unknown,NA,NA
16545326,global,stable,0,regr
16545346,global,stable,0,regr
16545360,global,stable,0,regr
16546023,global,stable,0,regr
16546072,global,unknown,NA,NA
16546127,global,stable,0,regr
16546144,global,stable,0,regr
16674437,global,unknown,NA,NA
16719296,global,unknown,NA,NA
16719359,global,unknown,NA,NA
16719387,global,unknown,NA,NA
16719605,global,unknown,NA,NA
16719651,global,unknown,NA,NA
16719685,global,unknown,NA,NA
16719726,global,unknown,NA,NA
16719839,global,unknown,NA,NA
16719843,global,unknown,NA,NA
16719890,global,unknown,NA,NA
16719994,global,unknown,NA,NA
16720002,global,unknown,NA,NA
16720022,global,unknown,NA,NA
16720029,global,unknown,NA,NA
16720036,global,unknown,NA,NA
16720083,global,unknown,NA,NA
16720118,global,unknown,NA,NA
16720181,global,unknown,NA,NA
16720267,global,unknown,NA,NA
16720328,global,unknown,NA,NA
16720345,global,unknown,NA,NA
16720383,global,unknown,NA,NA
16720528,global,unknown,NA,NA
16720537,global,unknown,NA,NA
16720568,global,unknown,NA,NA
16720577,global,unknown,NA,NA
16720607,global,unknown,NA,NA
16721443,global,unknown,NA,NA
16721842,global,unknown,NA,NA
16727327,global,stable,0,regr
16727330,global,stable,0,regr
16749571,global,unknown,NA,NA
16749725,global,unknown,NA,NA
16749737,global,unknown,NA,NA
16749758,global,unknown,NA,NA
16749978,global,unknown,NA,NA
16750054,global,unknown,NA,NA
16750728,global,unknown,NA,NA
16751128,global,unknown,NA,NA
16759066,global,unknown,NA,NA
16759093,global,unknown,NA,NA
16759101,global,unknown,NA,NA
16759111,global,unknown,NA,NA
16759126,global,unknown,NA,NA
16759139,global,unknown,NA,NA
16759144,global,unknown,NA,NA
16759167,global,unknown,NA,NA
16759176,global,unknown,NA,NA
16759184,global,unknown,NA,NA
16759188,global,unknown,NA,NA
16759221,global,unknown,NA,NA
16759230,global,unknown,NA,NA
16759242,global,unknown,NA,NA
16759321,global,unknown,NA,NA
16759340,global,unknown,NA,NA
16759348,global,unknown,NA,NA
16759353,global,unknown,NA,NA
16759357,global,unknown,NA,NA
16759367,global,unknown,NA,NA
16759398,global,unknown,NA,NA
16759463,global,unknown,NA,NA
16759509,global,unknown,NA,NA
16759518,global,unknown,NA,NA
16759535,global,unknown,NA,NA
16759549,global,unknown,NA,NA
16759552,global,unknown,NA,NA
16759556,global,unknown,NA,NA
16759559,global,unknown,NA,NA
16759567,global,unknown,NA,NA
16759571,global,unknown,NA,NA
16759591,global,unknown,NA,NA
16765067,global,unknown,NA,NA
16765076,global,unknown,NA,NA
16765093,global,unknown,NA,NA
16765190,global,unknown,NA,NA
16765727,global,unknown,NA,NA
16765806,global,unknown,NA,NA
16766162,global,unknown,NA,NA
16766235,global,unknown,NA,NA
16766319,global,unknown,NA,NA
16777231,global,stable,0,regr
16777242,global,unknown,NA,NA
16777283,global,unknown,NA,NA
16777340,global,unknown,NA,NA
16777344,global,unknown,NA,NA
16777347,global,unknown,NA,NA
16777353,global,unknown,NA,NA
16777363,global,unknown,NA,NA
16777371,global,unknown,NA,NA
16777734,global,unknown,NA,NA
16777804,global,unknown,NA,NA
16777808,global,unknown,NA,NA
16777813,global,unknown,NA,NA
16778030,global,unknown,NA,NA
16778116,global,unknown,NA,NA
16778128,global,unknown,NA,NA
16778406,global,unknown,NA,NA
16778475,global,unknown,NA,NA
16778632,global,stable,0,regr
16778750,global,unknown,NA,NA
16778824,global,unknown,NA,NA
16778856,global,unknown,NA,NA
16779096,global,unknown,NA,NA
16779138,global,unknown,NA,NA
16779209,global,unknown,NA,NA
16779221,global,unknown,NA,NA
16779231,global,unknown,NA,NA
16779236,global,unknown,NA,NA
16779248,global,unknown,NA,NA
16779254,global,unknown,NA,NA
16779258,global,unknown,NA,NA
16779264,global,unknown,NA,NA
16779308,global,unknown,NA,NA
16779383,global,unknown,NA,NA
16779424,global,unknown,NA,NA
16779436,global,unknown,NA,NA
16779444,global,unknown,NA,NA
16779491,global,unknown,NA,NA
16780973,global,unknown,NA,NA
16781035,global,unknown,NA,NA
16781047,global,unknown,NA,NA
16781050,global,unknown,NA,NA
16781072,global,unknown,NA,NA
16781081,global,unknown,NA,NA
16781085,global,unknown,NA,NA
16781101,global,unknown,NA,NA
16781113,global,unknown,NA,NA
16781124,global,unknown,NA,NA
16781145,global,unknown,NA,NA
16781154,global,unknown,NA,NA
16781168,global,unknown,NA,NA
16781181,global,unknown,NA,NA
16781189,global,stable,0,regr
16811574,global,unknown,NA,NA
17345844,global,increasing,0,lm
17367725,global,increasing,0,lm
18123632,global,unknown,NA,NA
18123647,global,stable,0,regr
18123960,global,unknown,NA,NA
18124015,global,unknown,NA,NA
18124163,global,unknown,NA,NA
18124179,global,stable,0,regr
18124721,global,unknown,NA,NA
18124738,global,unknown,NA,NA
18124757,global,unknown,NA,NA
18124888,global,unknown,NA,NA
18125103,global,unknown,NA,NA
18125145,global,unknown,NA,NA
18125208,global,increasing,-0.0035,regr
18125362,global,unknown,NA,NA
18125379,global,unknown,NA,NA
18125776,global,unknown,NA,NA
18125838,global,unknown,NA,NA
18126034,global,unknown,NA,NA
18127741,global,unknown,NA,NA
18127783,global,unknown,NA,NA
18127809,global,unknown,NA,NA
18127828,global,unknown,NA,NA
18127836,global,unknown,NA,NA
18127840,global,unknown,NA,NA
18128090,global,unknown,NA,NA
18128749,global,unknown,NA,NA
18128938,global,unknown,NA,NA
18138780,global,unknown,NA,NA
18138798,global,unknown,NA,NA
18138812,global,unknown,NA,NA
18138825,global,unknown,NA,NA
18138869,global,unknown,NA,NA
18139045,global,unknown,NA,NA
18139074,global,unknown,NA,NA
18139615,global,stable,0,regr
18140291,global,stable,0,regr
18140358,global,unknown,NA,NA
18140736,global,unknown,NA,NA
18140829,global,unknown,NA,NA
18155920,global,unknown,NA,NA
18155933,global,unknown,NA,NA
18155939,global,unknown,NA,NA
18155943,global,unknown,NA,NA
18155946,global,unknown,NA,NA
18155949,global,decreasing,0.0035,regr
18155952,global,unknown,NA,NA
18155960,global,unknown,NA,NA
18155963,global,unknown,NA,NA
18155982,global,unknown,NA,NA
18158219,global,unknown,NA,NA
18158262,global,unknown,NA,NA
18158331,global,stable,0,regr
18158359,global,unknown,NA,NA
18158445,global,unknown,NA,NA
18158583,global,stable,0,regr
18159126,global,unknown,NA,NA
18159556,global,unknown,NA,NA
18159817,global,stable,0,regr
18159823,global,stable,0,regr
18160428,global,unknown,NA,NA
18160456,global,unknown,NA,NA
18160468,global,stable,0,regr
18160573,global,stable,0,regr
18161514,global,unknown,NA,NA
18177478,global,decreasing,0.0035,regr
18177499,global,stable,0,regr
18178550,global,increasing,-0.0035,regr
18180983,global,unknown,NA,NA
18180998,global,unknown,NA,NA
18214503,global,unknown,NA,NA
18214519,global,unknown,NA,NA
18214863,global,increasing,-0.0035,regr
18227064,global,stable,0,regr
18227109,global,unknown,NA,NA
18227119,global,unknown,NA,NA
18227123,global,unknown,NA,NA
18227168,global,increasing,-0.0035,regr
18237151,global,unknown,NA,NA
18237502,global,unknown,NA,NA
18237516,global,unknown,NA,NA
18237707,global,unknown,NA,NA
18237712,global,unknown,NA,NA
18237739,global,unknown,NA,NA
18237772,global,unknown,NA,NA
18237775,global,unknown,NA,NA
18237796,global,unknown,NA,NA
18238049,global,stable,0,regr
18252612,global,stable,0,regr
18252616,global,unknown,NA,NA
18252619,global,stable,0,regr
18252629,global,stable,0,regr
18252702,global,stable,0,regr
18252718,global,unknown,NA,NA
18252849,global,unknown,NA,NA
18252853,global,unknown,NA,NA
18252952,global,unknown,NA,NA
18253276,global,unknown,NA,NA
18253282,global,unknown,NA,NA
18253296,global,unknown,NA,NA
18253303,global,unknown,NA,NA
18256447,global,unknown,NA,NA
18256458,global,unknown,NA,NA
18256490,global,unknown,NA,NA
18256504,global,unknown,NA,NA
18256560,global,unknown,NA,NA
18256726,global,unknown,NA,NA
18256943,global,unknown,NA,NA
18256992,global,unknown,NA,NA
18257189,global,unknown,NA,NA
18257198,global,unknown,NA,NA
18257269,global,unknown,NA,NA
18257303,global,unknown,NA,NA
18257309,global,unknown,NA,NA
18257331,global,unknown,NA,NA
18257417,global,unknown,NA,NA
18257501,global,unknown,NA,NA
18257533,global,unknown,NA,NA
18257655,global,unknown,NA,NA
18257684,global,unknown,NA,NA
18257696,global,unknown,NA,NA
18257762,global,stable,0,regr
18257780,global,unknown,NA,NA
18258072,global,stable,0,regr
18258153,global,unknown,NA,NA
18258202,global,unknown,0,lm
18258249,global,stable,0,regr
18258256,global,unknown,NA,NA
18258266,global,unknown,NA,NA
18258584,global,unknown,NA,NA
18263684,global,stable,0,regr
18267928,global,unknown,NA,NA
18435966,global,unknown,NA,NA
18584848,global,decreasing,0.0035,regr
19014407,global,stable,0,regr
19708732,global,unknown,NA,NA
19708753,global,unknown,NA,NA
19708759,global,unknown,NA,NA
19708766,global,unknown,NA,NA
19708770,global,unknown,NA,NA
19708780,global,unknown,NA,NA
19708816,global,unknown,NA,NA
19708918,global,unknown,NA,NA
19708976,global,unknown,NA,NA
19709023,global,unknown,NA,NA
19709100,global,unknown,NA,NA
19709103,global,unknown,NA,NA
19710303,global,unknown,NA,NA
19710863,global,unknown,NA,NA
19710927,global,unknown,NA,NA
19710984,global,unknown,NA,NA
19711070,global,unknown,NA,NA
19711082,global,unknown,NA,NA
19711112,global,unknown,NA,NA
19711179,global,unknown,NA,NA
19711252,global,unknown,NA,NA
19711306,global,unknown,NA,NA
19711325,global,unknown,NA,NA
19711394,global,unknown,NA,NA
19711507,global,unknown,NA,NA
19711761,global,unknown,NA,NA
19711843,global,unknown,NA,NA
19711938,global,unknown,NA,NA
19712189,global,unknown,NA,NA
19712304,global,unknown,NA,NA
19712515,global,unknown,NA,NA
19712597,global,unknown,NA,NA
19712646,global,unknown,NA,NA
19712826,global,unknown,NA,NA
19715239,global,unknown,NA,NA
19715267,global,unknown,NA,NA
19715433,global,unknown,NA,NA
19715512,global,unknown,NA,NA
19715612,global,unknown,NA,NA
19715689,global,unknown,NA,NA
19715765,global,unknown,NA,NA
19716054,global,unknown,NA,NA
19716454,global,unknown,NA,NA
19716630,global,unknown,NA,NA
19717202,global,unknown,NA,NA
19717334,global,unknown,NA,NA
19717382,global,unknown,NA,NA
19717509,global,unknown,NA,NA
19718050,global,unknown,NA,NA
19718342,global,unknown,NA,NA
19718565,global,unknown,NA,NA
19718927,global,unknown,NA,NA
19719775,global,unknown,NA,NA
19719847,global,unknown,NA,NA
19719913,global,unknown,NA,NA
19720016,global,unknown,NA,NA
19720058,global,unknown,NA,NA
19720743,global,unknown,NA,NA
19720826,global,unknown,NA,NA
19720909,global,unknown,NA,NA
19720962,global,unknown,NA,NA
19723127,global,unknown,NA,NA
19725134,global,unknown,NA,NA
19742996,global,unknown,NA,NA
19743004,global,unknown,NA,NA
19743016,global,unknown,NA,NA
19743022,global,unknown,NA,NA
19743027,global,unknown,NA,NA
19743032,global,unknown,NA,NA
19743037,global,unknown,NA,NA
19743044,global,unknown,NA,NA
19743050,global,unknown,NA,NA
19743056,global,unknown,NA,NA
19743065,global,unknown,NA,NA
19743072,global,unknown,NA,NA
19743079,global,unknown,NA,NA
19743094,global,unknown,NA,NA
19743108,global,unknown,NA,NA
19743115,global,unknown,NA,NA
19743123,global,unknown,NA,NA
19743170,global,unknown,NA,NA
19743205,global,unknown,NA,NA
19743226,global,unknown,NA,NA
19743237,global,unknown,NA,NA
19743257,global,unknown,NA,NA
19743295,global,unknown,NA,NA
19743327,global,unknown,NA,NA
19743348,global,unknown,NA,NA
19743419,global,unknown,NA,NA
19743545,global,unknown,NA,NA
19743604,global,unknown,NA,NA
19743628,global,unknown,NA,NA
19743631,global,unknown,NA,NA
19743693,global,unknown,NA,NA
19743767,global,unknown,NA,NA
19922589,global,decreasing,0.0035,regr
19922686,global,stable,0,regr
20249232,global,stable,0,regr
20249446,global,unknown,NA,NA
20250059,global,unknown,NA,NA
20250214,global,unknown,NA,NA
20251047,global,unknown,NA,NA
20251174,global,unknown,NA,NA
20251507,global,unknown,NA,NA
20252379,global,unknown,NA,NA
20252707,global,unknown,NA,NA
20252738,global,stable,0,regr
20252870,global,unknown,NA,NA
20253006,global,unknown,NA,NA
20253151,global,unknown,NA,NA
20253212,global,unknown,NA,NA
20253300,global,unknown,NA,NA
20255775,global,unknown,NA,NA
20256067,global,unknown,NA,NA
20256270,global,unknown,NA,NA
20256645,global,unknown,NA,NA
20256729,global,unknown,NA,NA
20257156,global,unknown,NA,NA
20257324,global,unknown,NA,NA
20429419,global,unknown,NA,NA
20429438,global,unknown,NA,NA
20429448,global,unknown,NA,NA
20429455,global,unknown,NA,NA
20429462,global,unknown,NA,NA
20429774,global,unknown,NA,NA
20429787,global,unknown,NA,NA
20429793,global,unknown,NA,NA
20429800,global,unknown,NA,NA
20429854,global,unknown,NA,NA
20429869,global,unknown,NA,NA
20429950,global,stable,0,regr
20429981,global,unknown,NA,NA
20430011,global,unknown,NA,NA
20430510,global,stable,0,regr
20430563,global,unknown,NA,NA
20430651,global,unknown,NA,NA
20430679,global,unknown,NA,NA
20430774,global,unknown,NA,NA
20430800,global,unknown,NA,NA
20431493,global,unknown,NA,NA
20431506,global,stable,0,regr
20431513,global,decreasing,0.0035,regr
20431518,global,unknown,NA,NA
20431525,global,unknown,NA,NA
20431538,global,unknown,NA,NA
20432145,global,unknown,NA,NA
20432158,global,unknown,NA,NA
20432226,global,unknown,NA,NA
20432288,global,decreasing,0.0035,regr
20433018,global,decreasing,0.0035,regr
20433442,global,stable,0,regr
20433543,global,stable,0,regr
20434340,global,unknown,NA,NA
20434679,global,unknown,NA,NA
20434766,global,unknown,NA,NA
20435070,global,unknown,NA,NA
20435185,global,unknown,NA,NA
20435470,global,unknown,NA,NA
20435675,global,unknown,NA,NA
20435860,global,unknown,NA,NA
20435980,global,unknown,NA,NA
20436417,global,unknown,NA,NA
20436452,global,unknown,NA,NA
20436473,global,unknown,NA,NA
20436497,global,unknown,NA,NA
20436632,global,stable,0,regr
20437309,global,unknown,NA,NA
20437454,global,unknown,NA,NA
20437461,global,unknown,NA,NA
20437665,global,stable,0,regr
20437678,global,stable,0,regr
20437726,global,decreasing,0.0035,regr
20437783,global,decreasing,0.0035,regr
20437880,global,unknown,NA,NA
20437921,global,unknown,NA,NA
20661580,global,unknown,NA,NA
20662018,global,unknown,NA,NA
20662028,global,unknown,NA,NA
20662040,global,unknown,NA,NA
20662092,global,unknown,NA,NA
20662212,global,unknown,NA,NA
20662958,global,unknown,NA,NA
20663855,global,unknown,NA,NA
20663917,global,unknown,NA,NA
20664078,global,unknown,NA,NA
20664248,global,stable,0,regr
20664320,global,unknown,NA,NA
20664578,global,unknown,NA,NA
20664652,global,unknown,NA,NA
20664658,global,unknown,NA,NA
20664969,global,unknown,NA,NA
20665034,global,unknown,NA,NA
20665159,global,unknown,NA,NA
20665243,global,unknown,NA,NA
20665551,global,unknown,NA,NA
20665743,global,unknown,NA,NA
20665797,global,unknown,NA,NA
20665821,global,unknown,NA,NA
20665832,global,unknown,NA,NA
20665873,global,unknown,NA,NA
20666166,global,unknown,NA,NA
20666310,global,unknown,NA,NA
20666401,global,unknown,NA,NA
20672307,global,unknown,NA,NA
20672310,global,unknown,NA,NA
20672323,global,unknown,NA,NA
20672326,global,unknown,NA,NA
20675299,global,unknown,NA,NA
20675303,global,unknown,NA,NA
20675306,global,unknown,NA,NA
20675356,global,unknown,NA,NA
20675360,global,unknown,NA,NA
20675363,global,unknown,NA,NA
20675416,global,unknown,NA,NA
20675431,global,unknown,NA,NA
20885884,global,unknown,NA,NA
20885891,global,stable,0,regr
20885921,global,unknown,NA,NA
20885924,global,unknown,NA,NA
20885933,global,unknown,NA,NA
21101200,global,unknown,NA,NA
21101322,global,unknown,NA,NA
21103888,global,unknown,NA,NA
21104612,global,unknown,NA,NA
21108245,global,unknown,NA,NA
21110056,global,unknown,NA,NA
21110117,global,stable,0,regr
21110276,global,unknown,NA,NA
21110389,global,unknown,NA,NA
21110501,global,unknown,NA,NA
21110616,global,unknown,NA,NA
21110692,global,unknown,NA,NA
21110723,global,unknown,NA,NA
21112632,global,unknown,NA,NA
21112669,global,unknown,NA,NA
21112742,global,unknown,NA,NA
21112785,global,unknown,NA,NA
21112836,global,unknown,NA,NA
21112867,global,unknown,NA,NA
21112879,global,unknown,NA,NA
21112889,global,unknown,NA,NA
21112898,global,unknown,NA,NA
21112909,global,decreasing,0.0035,regr
21112967,global,unknown,NA,NA
21112977,global,unknown,NA,NA
21112990,global,unknown,NA,NA
21113041,global,stable,0,regr
21113051,global,stable,0,regr
21113090,global,unknown,NA,NA
21113095,global,unknown,NA,NA
21113098,global,unknown,NA,NA
21113101,global,unknown,NA,NA
21113110,global,stable,0,regr
21113133,global,unknown,NA,NA
21113146,global,unknown,NA,NA
21113900,global,unknown,NA,NA
21113904,global,unknown,NA,NA
21113907,global,unknown,NA,NA
21114995,global,unknown,NA,NA
21115046,global,unknown,NA,NA
21115107,global,unknown,NA,NA
21128493,global,unknown,NA,NA
21128498,global,unknown,NA,NA
21129279,global,unknown,NA,NA
21130020,global,unknown,NA,NA
21130060,global,unknown,NA,NA
21130109,global,unknown,NA,NA
21130112,global,unknown,NA,NA
21130133,global,unknown,NA,NA
21130147,global,unknown,NA,NA
21130156,global,unknown,NA,NA
21130171,global,unknown,NA,NA
21130177,global,unknown,NA,NA
21130196,global,stable,0,regr
21130837,global,unknown,NA,NA
21130857,global,unknown,NA,NA
21130938,global,unknown,NA,NA
21130959,global,unknown,NA,NA
21130979,global,unknown,NA,NA
21131347,global,stable,0,regr
21131356,global,stable,0,regr
21131962,global,unknown,NA,NA
21132053,global,unknown,NA,NA
21132133,global,unknown,NA,NA
21132139,global,unknown,NA,NA
21132290,global,unknown,NA,NA
21132305,global,unknown,NA,NA
21132319,global,unknown,NA,NA
21132344,global,decreasing,0.0035,regr
21132418,global,decreasing,0.0035,regr
21132444,global,unknown,NA,NA
21132559,global,unknown,NA,NA
21132575,global,unknown,NA,NA
21132618,global,unknown,NA,NA
21132622,global,unknown,NA,NA
21132654,global,unknown,NA,NA
21132659,global,unknown,NA,NA
21132662,global,unknown,NA,NA
21132665,global,unknown,NA,NA
21132668,global,unknown,NA,NA
21132672,global,unknown,NA,NA
21132679,global,unknown,NA,NA
21132707,global,unknown,NA,NA
21132710,global,unknown,NA,NA
21132724,global,unknown,NA,NA
21132730,global,unknown,NA,NA
21132733,global,unknown,NA,NA
21132774,global,unknown,NA,NA
21132808,global,unknown,NA,NA
21132815,global,unknown,NA,NA
21132819,global,unknown,NA,NA
21132822,global,unknown,NA,NA
21132825,global,unknown,NA,NA
21132828,global,stable,0,regr
21132839,global,unknown,NA,NA
21132848,global,unknown,NA,NA
21132856,global,stable,0,regr
21132859,global,unknown,NA,NA
21132879,global,unknown,NA,NA
21132882,global,unknown,NA,NA
21132898,global,unknown,NA,NA
21132901,global,unknown,NA,NA
21132906,global,unknown,NA,NA
21132910,global,unknown,NA,NA
21132914,global,unknown,NA,NA
21132928,global,unknown,NA,NA
21132935,global,unknown,NA,NA
21132953,global,unknown,NA,NA
21132963,global,unknown,NA,NA
21132976,global,unknown,NA,NA
21132979,global,unknown,NA,NA
21132986,global,unknown,NA,NA
21132989,global,unknown,NA,NA
21133003,global,unknown,NA,NA
21133006,global,unknown,NA,NA
21133013,global,unknown,NA,NA
21133018,global,unknown,NA,NA
21133028,global,unknown,NA,NA
21133032,global,unknown,NA,NA
21133039,global,unknown,NA,NA
21133050,global,unknown,NA,NA
21133058,global,unknown,NA,NA
21133064,global,unknown,NA,NA
21133067,global,unknown,NA,NA
21133091,global,unknown,NA,NA
21133108,global,unknown,NA,NA
21133116,global,unknown,NA,NA
21133121,global,unknown,NA,NA
21133131,global,unknown,NA,NA
21133167,global,unknown,NA,NA
21133172,global,unknown,0,lm
21133184,global,unknown,NA,NA
21133190,global,unknown,NA,NA
21133195,global,stable,0,regr
21133207,global,stable,0,regr
22678576,global,decreasing,0.01059,lm
22678588,global,decreasing,-0.0073,lm
22678611,global,decreasing,0,lm
22678620,global,decreasing,0.00921,lm
22678625,global,decreasing,-0.00216,lm
22678632,global,decreasing,0,lm
22679830,global,decreasing,0,lm
22679846,global,stable,0,lm
22679859,global,increasing,-0.0073,lm
22679869,global,decreasing,-0.00274,lm
22679872,global,increasing,0,lm
22679881,global,unknown,0,lm
22679896,global,increasing,0,lm
22679919,global,decreasing,0.00724,lm
22679943,global,increasing,0,lm
22679946,global,unknown,0,lm
22679958,global,stable,0,lm
22679978,global,stable,0,lm
22680011,global,increasing,0,lm
22680015,global,stable,0,lm
22680021,global,unknown,0,lm
22680024,global,increasing,0,lm
22680029,global,decreasing,0,lm
22680033,global,stable,0,lm
22680038,global,decreasing,0.0101,lm
22680047,global,stable,0,lm
22680052,global,decreasing,0,lm
22680130,global,stable,0,lm
22680145,global,increasing,0,lm
22680153,global,decreasing,0.01134,lm
22680157,global,decreasing,0,lm
22680163,global,stable,0,lm
22680170,global,decreasing,0,lm
22680174,global,decreasing,0,lm
22680178,global,decreasing,0,lm
22680214,global,decreasing,0.00724,lm
22680217,global,unknown,0,lm
22680221,global,stable,0,lm
22680229,global,decreasing,0,lm
22680236,global,increasing,0,lm
22680243,global,stable,0,lm
22680247,global,decreasing,0,lm
22680252,global,decreasing,0,lm
22680287,global,decreasing,0,lm
22680301,global,decreasing,0,lm
22680306,global,decreasing,0.01449,lm
22680310,global,decreasing,0,lm
22680313,global,decreasing,0,lm
22680358,global,decreasing,0.01644,lm
22680364,global,decreasing,0,lm
22680367,global,increasing,0,lm
22680387,global,stable,0,lm
22680391,global,stable,0,lm
22680398,global,decreasing,0,lm
22680402,global,decreasing,0,lm
22680405,global,unknown,0.00939,lm
22680409,global,decreasing,0,lm
22680412,global,decreasing,-0.01131,lm
22680415,global,decreasing,0.00618,lm
22680418,global,NA,NA,NA
22680423,global,increasing,0,lm
22680427,global,decreasing,0.02034,lm
22680441,global,decreasing,0,lm
22680455,global,stable,0,lm
22680462,global,increasing,0,lm
22680465,global,decreasing,0,lm
22680472,global,increasing,0,lm
22680485,global,stable,0,lm
22680492,global,unknown,0,lm
22680496,global,NA,NA,NA
22683027,global,unknown,0,lm
22683033,global,decreasing,0,lm
22683037,global,stable,0,lm
22683042,global,decreasing,0,lm
22683045,global,decreasing,0,lm
22683093,global,stable,0,lm
22683099,global,stable,0,lm
22683106,global,stable,0,lm
22683112,global,stable,0,lm
22683117,global,stable,0,lm
22683213,global,decreasing,0,lm
22683227,global,decreasing,0,lm
22683230,global,decreasing,0,lm
22683249,global,decreasing,0,lm
22683265,global,decreasing,0,lm
22683368,global,unknown,0,lm
22683399,global,decreasing,0,lm
22683422,global,stable,0,lm
22683442,global,increasing,0,lm
22683616,global,decreasing,0,lm
