"rgn_id","year","trend"
1,2012,0.01
2,2012,-0.04
3,2012,0
4,2012,0
5,2012,-0.01
6,2012,-0.03
7,2012,-0.02
8,2012,-0.03
9,2012,-0.02
10,2012,-0.02
11,2012,-0.02
12,2012,-0.04
13,2012,-0.03
14,2012,0.02
15,2012,0
16,2012,0.01
17,2012,-0.01
18,2012,-0.03
19,2012,-0.03
20,2012,0.05
21,2012,0.05
24,2012,-0.03
25,2012,-0.01
26,2012,0
28,2012,0
29,2012,-0.04
30,2012,0
31,2012,-0.01
32,2012,0.02
33,2012,0
34,2012,0
35,2012,0
36,2012,0
37,2012,0.01
38,2012,-0.04
39,2012,0.01
40,2012,-0.01
41,2012,0.01
42,2012,0
43,2012,0.01
44,2012,0.01
45,2012,-0.02
46,2012,0.01
47,2012,-0.01
48,2012,0
49,2012,-0.02
50,2012,-0.03
51,2012,-0.01
52,2012,-0.04
53,2012,0
54,2012,-0.02
55,2012,-0.01
56,2012,0.02
57,2012,-0.01
58,2012,-0.01
59,2012,0.01
60,2012,-0.02
61,2012,0.03
62,2012,0.03
63,2012,0.03
64,2012,0.03
65,2012,0.05
66,2012,0.03
67,2012,-0.01
68,2012,-0.04
69,2012,-0.01
70,2012,-0.01
71,2012,NA
72,2012,NA
73,2012,0
74,2012,NA
75,2012,NA
76,2012,-0.02
77,2012,0
78,2012,0
79,2012,-0.01
80,2012,0
81,2012,-0.02
82,2012,-0.02
84,2012,-0.01
85,2012,0.02
86,2012,0.02
88,2012,0.02
89,2012,0.03
90,2012,-0.01
91,2012,0.02
92,2012,0.02
93,2012,0.02
94,2012,-0.06
95,2012,0.03
96,2012,0.01
97,2012,0
98,2012,0.04
99,2012,0.02
100,2012,0.01
101,2012,0.01
102,2012,0.02
103,2012,0.03
104,2012,0.01
105,2012,-0.06
106,2012,0.04
107,2012,0.02
108,2012,0.01
110,2012,0.02
111,2012,0.03
112,2012,0.03
113,2012,0.02
114,2012,0.02
115,2012,0.03
116,2012,0.03
117,2012,0.02
118,2012,0.03
119,2012,0.01
120,2012,0.03
121,2012,-0.01
122,2012,0.02
123,2012,0.03
124,2012,0.01
125,2012,0
126,2012,0.03
127,2012,0.02
129,2012,0.02
130,2012,0.02
131,2012,0.02
132,2012,0.02
133,2012,0.02
134,2012,0.02
135,2012,0.02
136,2012,0.03
137,2012,0.02
138,2012,0.02
139,2012,0.01
140,2012,0.03
141,2012,0.05
143,2012,0
144,2012,0.01
145,2012,0.02
146,2012,0
147,2012,-0.02
148,2012,-0.03
149,2012,-0.04
150,2012,-0.04
151,2012,-0.02
152,2012,-0.01
153,2012,-0.02
154,2012,-0.01
155,2012,-0.02
156,2012,-0.02
157,2012,-0.03
158,2012,-0.04
159,2012,-0.04
