"rgn_id","year","gapfilled"
21,2008,0
69,2008,0
70,2008,0
73,2008,0
143,2008,0
144,2008,0
145,2008,0
163,2008,0
174,2008,0
175,2008,0
176,2008,0
177,2008,0
178,2008,0
179,2008,0
180,2008,0
189,2008,0
209,2008,0
210,2008,0
218,2008,0
222,2008,0
223,2008,0
89,2008,0
105,2008,0
21,2008,0
69,2008,0
70,2008,0
73,2008,0
143,2008,0
145,2008,0
163,2008,0
174,2008,0
175,2008,0
176,2008,0
179,2008,0
180,2008,0
189,2008,0
209,2008,0
210,2008,0
218,2008,0
222,2008,0
223,2008,0
21,2009,0
69,2009,0
70,2009,0
73,2009,0
143,2009,0
144,2009,0
145,2009,0
163,2009,0
174,2009,0
175,2009,0
176,2009,0
177,2009,0
178,2009,0
179,2009,0
180,2009,0
189,2009,0
209,2009,0
210,2009,0
218,2009,0
222,2009,0
223,2009,0
89,2009,0
105,2009,0
21,2009,0
69,2009,0
70,2009,0
73,2009,0
143,2009,0
145,2009,0
163,2009,0
174,2009,0
175,2009,0
176,2009,0
179,2009,0
180,2009,0
189,2009,0
209,2009,0
210,2009,0
218,2009,0
222,2009,0
223,2009,0
21,2010,0
69,2010,0
70,2010,0
73,2010,0
143,2010,0
144,2010,0
145,2010,0
163,2010,0
174,2010,0
175,2010,0
176,2010,0
177,2010,0
178,2010,0
179,2010,0
180,2010,0
189,2010,0
209,2010,0
210,2010,0
218,2010,0
222,2010,0
223,2010,0
89,2010,0
105,2010,0
21,2010,0
69,2010,0
70,2010,0
73,2010,0
143,2010,0
145,2010,0
163,2010,0
174,2010,0
175,2010,0
176,2010,0
179,2010,0
180,2010,0
189,2010,0
209,2010,0
210,2010,0
218,2010,0
222,2010,0
223,2010,0
21,2011,0
69,2011,0
70,2011,0
73,2011,0
143,2011,0
144,2011,0
145,2011,0
163,2011,0
174,2011,0
175,2011,0
176,2011,0
177,2011,0
178,2011,0
179,2011,0
180,2011,0
189,2011,0
209,2011,0
210,2011,0
218,2011,0
222,2011,0
223,2011,0
89,2011,0
105,2011,0
21,2011,0
69,2011,0
70,2011,0
73,2011,0
143,2011,0
145,2011,0
163,2011,0
174,2011,0
175,2011,0
176,2011,0
179,2011,0
180,2011,0
189,2011,0
209,2011,0
210,2011,0
218,2011,0
222,2011,0
223,2011,0
21,2012,0
69,2012,0
70,2012,0
73,2012,0
143,2012,0
144,2012,0
145,2012,0
163,2012,0
174,2012,0
175,2012,0
176,2012,0
177,2012,0
178,2012,0
179,2012,0
180,2012,0
189,2012,0
209,2012,0
210,2012,0
218,2012,0
222,2012,0
223,2012,0
89,2012,0
105,2012,0
21,2012,0
69,2012,0
70,2012,0
73,2012,0
143,2012,0
145,2012,0
163,2012,0
174,2012,0
175,2012,0
176,2012,0
179,2012,0
180,2012,0
189,2012,0
209,2012,0
210,2012,0
218,2012,0
222,2012,0
223,2012,0
21,2013,0
69,2013,0
70,2013,0
73,2013,0
143,2013,0
144,2013,0
145,2013,0
163,2013,0
174,2013,0
175,2013,0
176,2013,0
177,2013,0
178,2013,0
179,2013,0
180,2013,0
189,2013,0
209,2013,0
210,2013,0
218,2013,0
222,2013,0
223,2013,0
89,2013,0
105,2013,0
21,2013,0
69,2013,0
70,2013,0
73,2013,0
143,2013,0
145,2013,0
163,2013,0
174,2013,0
175,2013,0
176,2013,0
179,2013,0
180,2013,0
189,2013,0
209,2013,0
210,2013,0
218,2013,0
222,2013,0
223,2013,0
21,2014,0
69,2014,0
70,2014,0
73,2014,0
143,2014,0
144,2014,0
145,2014,0
163,2014,0
174,2014,0
175,2014,0
176,2014,0
177,2014,0
178,2014,0
179,2014,0
180,2014,0
189,2014,0
209,2014,0
210,2014,0
218,2014,0
222,2014,0
223,2014,0
89,2014,0
105,2014,0
21,2014,0
69,2014,0
70,2014,0
73,2014,0
143,2014,0
145,2014,0
163,2014,0
174,2014,0
175,2014,0
176,2014,0
179,2014,0
180,2014,0
189,2014,0
209,2014,0
210,2014,0
218,2014,0
222,2014,0
223,2014,0
21,2015,0
69,2015,0
70,2015,0
73,2015,0
143,2015,0
144,2015,0
145,2015,0
163,2015,0
174,2015,0
175,2015,0
176,2015,0
177,2015,0
178,2015,0
179,2015,0
180,2015,0
189,2015,0
209,2015,0
210,2015,0
218,2015,0
222,2015,0
223,2015,0
89,2015,0
105,2015,0
21,2015,0
69,2015,0
70,2015,0
73,2015,0
143,2015,0
145,2015,0
163,2015,0
174,2015,0
175,2015,0
176,2015,0
179,2015,0
180,2015,0
189,2015,0
209,2015,0
210,2015,0
218,2015,0
222,2015,0
223,2015,0
21,2016,0
69,2016,0
70,2016,0
73,2016,0
143,2016,0
144,2016,0
145,2016,0
163,2016,0
174,2016,0
175,2016,0
176,2016,0
177,2016,0
178,2016,0
179,2016,0
180,2016,0
189,2016,0
209,2016,0
210,2016,0
218,2016,0
222,2016,0
223,2016,0
89,2016,0
105,2016,0
21,2016,0
69,2016,0
70,2016,0
73,2016,0
143,2016,0
145,2016,0
163,2016,0
174,2016,0
175,2016,0
176,2016,0
179,2016,0
180,2016,0
189,2016,0
209,2016,0
210,2016,0
218,2016,0
222,2016,0
