rgn_id,year,trend
1,2011,0
2,2011,0
3,2011,0
4,2011,0
5,2011,0
6,2011,0.1012
7,2011,0.009
8,2011,0
9,2011,-0.0901
10,2011,0.004
11,2011,-0.0119
12,2011,0
13,2011,-0.023
14,2011,-0.0466
15,2011,-0.0161
16,2011,0
17,2011,0.0364
18,2011,-0.1422
19,2011,-0.0319
20,2011,0
21,2011,-0.028
24,2011,-0.0404
25,2011,-0.0802
26,2011,-0.0412
28,2011,0.014
29,2011,0.0238
30,2011,0
31,2011,-0.3368
32,2011,0
33,2011,0
34,2011,0
35,2011,0
36,2011,0
37,2011,-0.0953
38,2011,0
39,2011,-0.0943
40,2011,-0.0843
41,2011,0.0042
42,2011,0.0385
43,2011,0.0287
44,2011,0.0011
45,2011,0.034
46,2011,-0.024
47,2011,0.0039
48,2011,-0.5732
49,2011,0.0357
50,2011,-1
51,2011,0
52,2011,0
53,2011,-0.0124
54,2011,0.3176
55,2011,-0.1666
56,2011,-0.0452
57,2011,-0.1387
58,2011,-0.1181
59,2011,0
60,2011,0
61,2011,-0.0675
62,2011,-0.0802
63,2011,0.0123
64,2011,0.0114
65,2011,0.0538
66,2011,0.0145
67,2011,-1
68,2011,0
69,2011,-0.0652
70,2011,0
71,2011,-0.002
72,2011,-0.0767
73,2011,-0.0368
74,2011,0.0918
75,2011,-0.1482
76,2011,-0.1358
77,2011,0.0521
78,2011,-0.0909
79,2011,0
80,2011,-0.3401
81,2011,0
82,2011,-0.2256
84,2011,-0.0107
85,2011,-0.0645
86,2011,-1
88,2011,-0.0819
89,2011,0
90,2011,0
91,2011,0
92,2011,0
93,2011,0
94,2011,0
95,2011,0
96,2011,0.0237
97,2011,0.0408
98,2011,0.0186
99,2011,0.0146
100,2011,-0.0067
101,2011,0.0942
102,2011,-0.0235
103,2011,0.0029
104,2011,0.008
105,2011,0
106,2011,0.0168
107,2011,0
108,2011,0
110,2011,-0.0908
111,2011,-0.0194
112,2011,-0.0843
113,2011,0.0234
114,2011,0.0017
115,2011,-0.0074
116,2011,-0.0046
117,2011,0.0466
118,2011,-0.1051
119,2011,-0.0564
120,2011,-0.0188
121,2011,-0.0853
122,2011,-0.0489
123,2011,-0.067
124,2011,-0.077
125,2011,0.0035
126,2011,-0.052
127,2011,-0.0639
129,2011,-0.0537
130,2011,-0.1344
131,2011,-0.0301
132,2011,-0.0578
133,2011,-0.03
134,2011,-0.0207
135,2011,-0.0822
136,2011,0.0144
137,2011,-0.0647
138,2011,-0.0034
139,2011,-0.0274
140,2011,-0.1268
141,2011,0.0014
143,2011,0.0513
144,2011,0
145,2011,0
146,2011,0.0237
147,2011,0.3381
148,2011,-0.0432
149,2011,0
150,2011,0
151,2011,0.0167
152,2011,0.019
153,2011,-0.1594
154,2011,1
155,2011,-0.0702
156,2011,-0.0961
157,2011,-0.2427
158,2011,0
159,2011,0
161,2011,-0.2382
162,2011,0
163,2011,0
164,2011,0.0096
166,2011,-0.0189
167,2011,-0.0606
168,2011,-0.03
169,2011,0.0343
171,2011,-0.0538
172,2011,-0.1216
173,2011,0.0108
174,2011,0
175,2011,0
176,2011,0
177,2011,0.008
178,2011,-0.1772
179,2011,0.0193
180,2011,0
181,2011,-0.034
182,2011,0
183,2011,-0.2847
184,2011,0.0032
185,2011,0
186,2011,-0.2645
187,2011,-0.0026
188,2011,0
189,2011,-0.1054
190,2011,0
191,2011,0.0629
192,2011,-0.0849
193,2011,0.022
194,2011,0.0166
195,2011,0.0087
196,2011,0.016
197,2011,0.0364
198,2011,0.0038
199,2011,0.0082
200,2011,0.1093
202,2011,0.0212
203,2011,-0.0247
204,2011,-0.0105
205,2011,0.0289
206,2011,-1
207,2011,-0.0548
208,2011,0
209,2011,-0.0433
210,2011,0
212,2011,0.0028
214,2011,-0.0211
215,2011,0.0563
216,2011,-0.0368
218,2011,0
219,2011,0
220,2011,0.0089
221,2011,-0.0125
222,2011,0
223,2011,0.0519
224,2011,-0.5035
227,2011,0.0111
228,2011,0.0024
231,2011,0.0012
232,2011,0.0038
237,2011,-0.0375
244,2011,0.0408
245,2011,0.2324
247,2011,0.0374
248,2011,0.1173
249,2011,0.1597
250,2011,0.0056
1,2012,0
2,2012,0
3,2012,0
4,2012,0
5,2012,0
6,2012,0.1022
7,2012,0.008
8,2012,0
9,2012,-0.1029
10,2012,0.0051
11,2012,-0.0118
12,2012,0
13,2012,-0.0144
14,2012,-0.0462
15,2012,-0.0166
16,2012,0
17,2012,0.0346
18,2012,-0.1601
19,2012,-0.0239
20,2012,0
21,2012,-0.0242
24,2012,-0.0443
25,2012,-0.1721
26,2012,-0.0445
28,2012,0.0154
29,2012,0.0229
30,2012,0
31,2012,-1
32,2012,0
33,2012,0
34,2012,0
35,2012,0
36,2012,0
37,2012,-0.0986
38,2012,0
39,2012,-0.1053
40,2012,-0.0776
41,2012,0.0067
42,2012,0.0371
43,2012,0.0284
44,2012,0.0024
45,2012,0.0306
46,2012,-0.022
47,2012,0.0079
48,2012,-0.7753
49,2012,0.0369
50,2012,0
51,2012,0
52,2012,0
53,2012,-0.0112
54,2012,0.2063
55,2012,-0.1888
56,2012,-0.0464
57,2012,-0.1568
58,2012,-0.1407
59,2012,0
60,2012,0
61,2012,-0.0739
62,2012,-0.0761
63,2012,0.005
64,2012,0.0066
65,2012,0.0501
66,2012,0.0156
67,2012,-1
68,2012,0
69,2012,-0.0851
70,2012,0
71,2012,-0.0021
72,2012,-0.0978
73,2012,-0.0226
74,2012,0.0575
75,2012,-0.0999
76,2012,-0.1572
77,2012,0.0506
78,2012,-0.101
