year,goal,region_id,score
2012,AO,102,77.13
2012,AO,103,45.86
2012,AO,104,80.98
2012,AO,105,83.41
2012,AO,106,46.83
2012,AO,107,86.54
2012,AO,108,100
2012,AO,110,90.31
2012,AO,111,84.47
2012,AO,112,88.97
2012,AO,113,99.62
2012,AO,114,50
2012,AO,115,69.89
2012,AO,116,94
2012,AO,117,83.93
2012,AO,118,84.22
2012,AO,119,83.79
2012,AO,120,75.71
2012,AO,121,84.13
2012,AO,122,77.35
2012,AO,123,75.45
2012,AO,124,70.01
2012,AO,125,63.33
2012,AO,126,87.49
2012,AO,127,62.94
2012,AO,129,71.47
2012,AO,130,67.74
2012,AO,131,55.6
2012,AO,132,67.33
2012,AO,133,55.13
2012,AO,134,72.06
2012,AO,135,68.82
2012,AO,136,57.71
2012,AO,137,68.46
2012,AO,138,75.16
2012,AO,139,75.97
2012,AO,140,86.88
2012,AO,141,95.93
2012,AO,143,95.12
2012,AO,144,94.76
2012,AO,145,95.93
2012,AO,146,72.33
2012,AO,147,65.43
2012,AO,148,58.97
2012,AO,149,93.52
2012,AO,150,93.52
2012,AO,151,85.44
2012,AO,152,73.47
2012,AO,153,77.69
2012,AO,154,77.68
2012,AO,155,70.84
2012,AO,156,78.82
2012,AO,157,60.12
2012,AO,158,85.88
2012,AO,159,93.52
2012,AO,161,64.42
2012,AO,162,94.76
2012,AO,163,99.62
2012,AO,164,73.38
2012,AO,166,59.76
2012,AO,167,57.01
2012,AO,168,73.63
2012,AO,169,69.92
2012,AO,171,72.42
2012,AO,172,82.39
2012,AO,173,83.54
2012,AO,174,95.58
2012,AO,175,98.13
2012,AO,176,96.46
2012,AO,177,97.92
2012,AO,178,87.24
2012,AO,179,95.15
2012,AO,180,94.85
2012,AO,181,97.52
2012,AO,182,90.13
2012,AO,183,85.86
2012,AO,184,93.58
2012,AO,185,96.47
2012,AO,186,70.79
2012,AO,187,68
2012,AO,188,86.37
2012,AO,189,86.17
2012,AO,190,100
2012,AO,191,78.38
2012,AO,192,62.28
2012,AO,193,51.3
2012,AO,194,43.23
2012,AO,195,44.39
2012,AO,196,53.42
2012,AO,197,44.66
2012,AO,198,72.17
2012,AO,199,48.69
2012,AO,200,53.22
2012,AO,202,66.23
2012,AO,203,48.37
2012,AO,204,58.92
2012,AO,205,46.24
2012,AO,206,77.68
2012,AO,207,53.77
2012,AO,208,100
2012,AO,209,78.7
2012,AO,210,90.27
2012,AO,212,53.95
2012,AO,213,NA
2012,AO,214,74.02
2012,AO,215,59.96
2012,AO,216,53.84
2012,AO,218,96.64
2012,AO,219,97.76
2012,AO,220,91.78
2012,AO,221,86.31
2012,AO,222,96.4
2012,AO,223,100
2012,AO,224,86.31
2012,AO,227,94.93
2012,AO,228,94.93
2012,AO,231,59.1
2012,AO,232,65.42
2012,AO,237,66.18
2012,AO,244,77.09
2012,AO,245,77.92
2012,AO,247,100
2012,AO,248,77.88
2012,AO,249,76.92
2012,AO,250,92.45
2012,BD,1,90.43
2012,BD,2,90.06
2012,BD,3,92.25
2012,BD,4,94.53
2012,BD,5,87.86
2012,BD,6,89.16
2012,BD,7,84.79
2012,BD,8,84.37
2012,BD,9,88.81
2012,BD,10,86.15
2012,BD,11,88.73
2012,BD,12,79.17
2012,BD,13,89.14
2012,BD,14,93.96
2012,BD,15,83.64
2012,BD,16,93.54
2012,BD,17,88.22
2012,BD,18,83.09
2012,BD,19,89.17
2012,BD,20,96.01
2012,BD,21,88.66
2012,BD,24,89.33
2012,BD,25,88.48
2012,BD,26,88.62
2012,BD,28,81.86
2012,BD,29,92.65
2012,BD,30,90.57
2012,BD,31,91.98
2012,BD,32,89.75
2012,BD,33,91.61
2012,BD,34,90.62
2012,BD,35,88.57
2012,BD,36,87.45
2012,BD,37,89.32
2012,BD,38,94.83
2012,BD,39,90.11
2012,BD,40,91.62
2012,BD,41,90.22
2012,BD,42,84.8
2012,BD,43,87.68
2012,BD,44,79.36
2012,BD,45,91
2012,BD,46,92.31
2012,BD,47,89.85
2012,BD,48,91.72
2012,BD,49,87
2012,BD,50,92.14
2012,BD,51,91.59
2012,BD,52,83.26
2012,BD,53,74.75
2012,BD,54,93.64
2012,BD,55,78.55
2012,BD,56,90.06
2012,BD,57,87.8
2012,BD,58,77.8
2012,BD,59,93.38
2012,BD,60,81.22
2012,BD,61,87.43
2012,BD,62,89.27
2012,BD,63,90.27
2012,BD,64,86.43
2012,BD,65,83.21
2012,BD,66,71.5
2012,BD,67,82.98
2012,BD,68,82.73
2012,BD,69,84.84
2012,BD,70,93.06
2012,BD,71,92.79
2012,BD,72,91.82
2012,BD,73,91.62
2012,BD,74,89.99
2012,BD,75,87.36
2012,BD,76,88.55
2012,BD,77,79.34
2012,BD,78,80.67
2012,BD,79,84.31
2012,BD,80,87.56
2012,BD,81,85.48
2012,BD,82,87.39
2012,BD,84,79.14
2012,BD,85,79.28
2012,BD,86,87.65
2012,BD,88,81.81
2012,BD,89,86.07
2012,BD,90,90.58
2012,BD,91,84.14
2012,BD,92,88.36
2012,BD,93,92.73
2012,BD,94,95.05
2012,BD,95,93.09
2012,BD,96,67.66
2012,BD,97,73.95
2012,BD,98,78.23
2012,BD,99,82.2
2012,BD,100,86.61
2012,BD,101,90.02
2012,BD,102,87.88
2012,BD,103,89.85
2012,BD,104,85.92
2012,BD,105,84.7
2012,BD,106,85.88
2012,BD,107,88.25
2012,BD,108,82.54
2012,BD,110,88.27
2012,BD,111,86.6
2012,BD,112,84.98
2012,BD,113,86.37
2012,BD,114,79.54
2012,BD,115,89.55
2012,BD,116,90.74
2012,BD,117,86.03
2012,BD,118,86.14
2012,BD,119,91.9
2012,BD,120,87.91
2012,BD,121,83.39
2012,BD,122,83.42
2012,BD,123,72.47
2012,BD,124,83.23
2012,BD,125,79.56
2012,BD,126,91.91
2012,BD,127,91.96
2012,BD,129,78.3
2012,BD,130,88.92
2012,BD,131,79.12
2012,BD,132,75.33
2012,BD,133,89.95
2012,BD,134,84.58
2012,BD,135,86.33
2012,BD,136,90.18
2012,BD,137,86.77
2012,BD,138,76.35
2012,BD,139,84.83
2012,BD,140,92.08
2012,BD,141,90.11
2012,BD,143,71.16
2012,BD,144,70.4
2012,BD,145,90.3
2012,BD,146,90.55
2012,BD,147,90.44
2012,BD,148,89
2012,BD,149,77.76
2012,BD,150,85.65
2012,BD,151,88.68
2012,BD,152,90.41
2012,BD,153,80.67
2012,BD,154,80.8
2012,BD,155,88.99
2012,BD,156,77.9
2012,BD,157,89.79
2012,BD,158,89.81
2012,BD,159,82.82
2012,BD,161,90.64
2012,BD,162,87.59
2012,BD,163,80.5
2012,BD,164,77.04
2012,BD,166,82.12
2012,BD,167,91.34
2012,BD,168,92.22
2012,BD,169,93.98
2012,BD,171,88
2012,BD,172,89.11
2012,BD,173,87.9
2012,BD,174,93.28
2012,BD,175,90.69
2012,BD,176,89.45
2012,BD,177,79.47
2012,BD,178,81.74
2012,BD,179,83.8
2012,BD,180,83.43
2012,BD,181,82.12
2012,BD,182,77.72
2012,BD,183,87.27
2012,BD,184,82.72
2012,BD,185,62.63
2012,BD,186,86.14
2012,BD,187,88.91
2012,BD,188,91.53
2012,BD,189,88.57
2012,BD,190,93.81
2012,BD,191,88.28
2012,BD,192,85.48
2012,BD,193,74.62
2012,BD,194,75.96
2012,BD,195,71.75
2012,BD,196,72.4
2012,BD,197,85.13
2012,BD,198,76.29
2012,BD,199,70.92
2012,BD,200,79.22
2012,BD,202,80.96
2012,BD,203,90.37
2012,BD,204,89.61
2012,BD,205,87.99
2012,BD,206,86.22
2012,BD,207,86.45
2012,BD,208,82.62
2012,BD,209,82.69
2012,BD,210,90.86
2012,BD,212,84.81
2012,BD,213,NA
2012,BD,214,89.13
2012,BD,215,89.59
2012,BD,216,83.52
2012,BD,218,90.11
2012,BD,219,91.32
2012,BD,220,92.48
2012,BD,221,95.73
2012,BD,222,89.38
2012,BD,223,87.94
2012,BD,224,88.78
2012,BD,227,83.25
2012,BD,228,78.19
2012,BD,231,83.76
2012,BD,232,59.05
2012,BD,237,79.22
2012,BD,244,92.43
2012,BD,245,93.62
2012,BD,247,91.15
2012,BD,248,96.72
2012,BD,249,92.38
2012,BD,250,93.83
2012,CP,1,97.62
2012,CP,2,93.12
2012,CP,3,NA
2012,CP,4,NA
2012,CP,5,77.07
2012,CP,6,94.84
2012,CP,7,79.39
2012,CP,8,91.97
2012,CP,9,97.61
2012,CP,10,98.21
2012,CP,11,97.85
2012,CP,12,77.64
2012,CP,13,98.35
2012,CP,14,97.89
2012,CP,15,92.47
2012,CP,16,89.4
2012,CP,17,88.59
2012,CP,18,98.57
2012,CP,19,100
2012,CP,20,NA
2012,CP,21,100
2012,CP,24,78.75
2012,CP,25,82.27
2012,CP,26,96.73
2012,CP,28,83.44
2012,CP,29,92.81
2012,CP,30,92.79
2012,CP,31,87.31
2012,CP,32,92.79
2012,CP,33,92.79
2012,CP,34,92.79
2012,CP,35,92.79
2012,CP,36,92.79
2012,CP,37,92.21
2012,CP,38,100
2012,CP,39,98.66
2012,CP,40,93.67
2012,CP,41,82.69
2012,CP,42,78.9
2012,CP,43,72.63
2012,CP,44,56.38
2012,CP,45,98.46
2012,CP,46,99.22
2012,CP,47,94.68
2012,CP,48,99.23
2012,CP,49,88.55
2012,CP,50,94.99
2012,CP,51,89.68
2012,CP,52,86.3
2012,CP,53,44.98
2012,CP,54,93.47
2012,CP,55,NA
2012,CP,56,NA
2012,CP,57,NA
2012,CP,58,54.1
2012,CP,59,100
2012,CP,60,NA
2012,CP,61,NA
2012,CP,62,NA
2012,CP,63,NA
2012,CP,64,NA
2012,CP,65,82.24
2012,CP,66,30.5
2012,CP,67,NA
2012,CP,68,89
2012,CP,69,53.85
2012,CP,70,100
2012,CP,71,NA
2012,CP,72,NA
2012,CP,73,93.38
2012,CP,74,NA
2012,CP,75,85.34
2012,CP,76,NA
2012,CP,77,NA
2012,CP,78,NA
2012,CP,79,91.23
2012,CP,80,NA
2012,CP,81,NA
2012,CP,82,NA
2012,CP,84,NA
2012,CP,85,NA
2012,CP,86,NA
2012,CP,88,NA
2012,CP,89,NA
2012,CP,90,NA
2012,CP,91,NA
2012,CP,92,NA
2012,CP,93,NA
2012,CP,94,NA
2012,CP,95,NA
2012,CP,96,31.72
2012,CP,97,34.59
2012,CP,98,99.6
2012,CP,99,99.93
2012,CP,100,NA
2012,CP,101,NA
2012,CP,102,99.63
2012,CP,103,NA
2012,CP,104,93.26
2012,CP,105,NA
2012,CP,106,99.86
2012,CP,107,NA
2012,CP,108,55.24
2012,CP,110,56.38
2012,CP,111,70.57
2012,CP,112,68.16
2012,CP,113,64.52
2012,CP,114,66.22
2012,CP,115,96.05
2012,CP,116,83.64
2012,CP,117,57.79
2012,CP,118,61.76
2012,CP,119,81.98
2012,CP,120,82.45
2012,CP,121,74.1
2012,CP,122,75.91
2012,CP,123,26.77
2012,CP,124,70.14
2012,CP,125,60.71
2012,CP,126,88.47
2012,CP,127,76
2012,CP,129,66.24
2012,CP,130,77.65
2012,CP,131,30.41
2012,CP,132,81.55
2012,CP,133,95.48
2012,CP,134,62.97
2012,CP,135,82.76
2012,CP,136,96.28
2012,CP,137,81.73
2012,CP,138,56.16
2012,CP,139,81.39
2012,CP,140,96.41
2012,CP,141,NA
2012,CP,143,NA
2012,CP,144,NA
2012,CP,145,94.22
2012,CP,146,100
2012,CP,147,99.57
2012,CP,148,100
2012,CP,149,NA
2012,CP,150,77.71
2012,CP,151,96.02
2012,CP,152,95.46
2012,CP,153,91.19
2012,CP,154,87.2
2012,CP,155,95.42
2012,CP,156,93.26
2012,CP,157,100
2012,CP,158,100
2012,CP,159,77.56
2012,CP,161,100
2012,CP,162,68.71
2012,CP,163,92.74
2012,CP,164,23.9
2012,CP,166,51.93
2012,CP,167,89.23
2012,CP,168,99.74
2012,CP,169,100
2012,CP,171,97.48
2012,CP,172,NA
2012,CP,173,NA
2012,CP,174,NA
2012,CP,175,100
2012,CP,176,100
2012,CP,177,100
2012,CP,178,60.19
2012,CP,179,57.52
2012,CP,180,55.69
2012,CP,181,55.64
2012,CP,182,53.72
2012,CP,183,NA
2012,CP,184,85.65
2012,CP,185,NA
2012,CP,186,NA
2012,CP,187,NA
2012,CP,188,NA
2012,CP,189,NA
2012,CP,190,95.26
2012,CP,191,89
2012,CP,192,83.02
2012,CP,193,30.36
2012,CP,194,31.2
2012,CP,195,32.15
2012,CP,196,97.7
2012,CP,197,92.57
2012,CP,198,70.19
2012,CP,199,29.9
2012,CP,200,87.62
2012,CP,202,68.68
2012,CP,203,97.4
2012,CP,204,100
2012,CP,205,91.42
2012,CP,206,94.03
2012,CP,207,89.19
2012,CP,208,82.12
2012,CP,209,73.96
2012,CP,210,97.05
2012,CP,212,99.49
2012,CP,213,NA
2012,CP,214,97.14
2012,CP,215,93.3
2012,CP,216,86.62
2012,CP,218,95.67
2012,CP,219,NA
2012,CP,220,100
2012,CP,221,95.26
2012,CP,222,61
2012,CP,223,88.37
2012,CP,224,NA
2012,CP,227,55.06
2012,CP,228,54.39
2012,CP,231,86.53
2012,CP,232,NA
2012,CP,237,78.35
2012,CP,244,99.96
2012,CP,245,99.59
2012,CP,247,97.36
2012,CP,248,100
2012,CP,249,100
2012,CP,250,99.99
2012,CS,1,92.76
2012,CS,2,92.76
2012,CS,3,NA
2012,CS,4,NA
2012,CS,5,78.16
2012,CS,6,87.81
2012,CS,7,72.73
2012,CS,8,64.6
2012,CS,9,92.81
2012,CS,10,NA
2012,CS,11,87.16
2012,CS,12,NA
2012,CS,13,93.07
2012,CS,14,95.63
2012,CS,15,68.52
2012,CS,16,92.92
2012,CS,17,83.27
2012,CS,18,67.96
2012,CS,19,NA
2012,CS,20,NA
2012,CS,21,NA
2012,CS,24,75.13
2012,CS,25,78.7
2012,CS,26,89.8
2012,CS,28,86.39
2012,CS,29,92.78
2012,CS,30,NA
2012,CS,31,100
2012,CS,32,NA
2012,CS,33,NA
2012,CS,34,NA
2012,CS,35,NA
2012,CS,36,NA
2012,CS,37,90.89
2012,CS,38,NA
2012,CS,39,86.08
2012,CS,40,88.24
2012,CS,41,98.85
2012,CS,42,65.5
2012,CS,43,92.85
2012,CS,44,72.69
2012,CS,45,85.51
2012,CS,46,91.15
2012,CS,47,83.69
2012,CS,48,91.04
2012,CS,49,83.62
2012,CS,50,90.29
2012,CS,51,88.04
2012,CS,52,86.75
2012,CS,53,44.85
2012,CS,54,91.81
2012,CS,55,NA
2012,CS,56,NA
2012,CS,57,NA
2012,CS,58,54.09
2012,CS,59,100
2012,CS,60,NA
2012,CS,61,NA
2012,CS,62,100
2012,CS,63,NA
2012,CS,64,NA
2012,CS,65,82.01
2012,CS,66,33.59
2012,CS,67,NA
2012,CS,68,88.78
2012,CS,69,54.41
2012,CS,70,100
2012,CS,71,NA
2012,CS,72,NA
2012,CS,73,100
2012,CS,74,NA
2012,CS,75,85.36
2012,CS,76,NA
2012,CS,77,NA
2012,CS,78,NA
2012,CS,79,91.23
2012,CS,80,NA
2012,CS,81,NA
2012,CS,82,NA
2012,CS,84,NA
2012,CS,85,NA
2012,CS,86,NA
2012,CS,88,NA
2012,CS,89,NA
2012,CS,90,NA
2012,CS,91,NA
2012,CS,92,NA
2012,CS,93,NA
2012,CS,94,NA
2012,CS,95,NA
2012,CS,96,32.72
2012,CS,97,34.51
2012,CS,98,99.22
2012,CS,99,99.87
2012,CS,100,NA
2012,CS,101,NA
2012,CS,102,99.82
2012,CS,103,NA
2012,CS,104,93.07
2012,CS,105,NA
2012,CS,106,99.77
2012,CS,107,NA
2012,CS,108,98.49
2012,CS,110,99.71
2012,CS,111,74.48
2012,CS,112,100
2012,CS,113,92
2012,CS,114,95.78
2012,CS,115,86.17
2012,CS,116,100
2012,CS,117,73.74
2012,CS,118,73.67
2012,CS,119,99.98
2012,CS,120,99.94
2012,CS,121,74.13
2012,CS,122,56.72
2012,CS,123,26.88
2012,CS,124,27.13
2012,CS,125,47.17
2012,CS,126,94.91
2012,CS,127,92.4
2012,CS,129,43.01
2012,CS,130,68.87
2012,CS,131,9.77
2012,CS,132,71.3
2012,CS,133,87.94
2012,CS,134,62.65
2012,CS,135,76.27
2012,CS,136,95.84
2012,CS,137,78.04
2012,CS,138,55.94
2012,CS,139,88.03
2012,CS,140,99.94
2012,CS,141,NA
2012,CS,143,NA
2012,CS,144,NA
2012,CS,145,NA
2012,CS,146,NA
2012,CS,147,91.83
2012,CS,148,NA
2012,CS,149,NA
2012,CS,150,NA
2012,CS,151,94.32
2012,CS,152,90.51
2012,CS,153,52.56
2012,CS,154,52.73
2012,CS,155,87.5
2012,CS,156,53.24
2012,CS,157,NA
2012,CS,158,NA
2012,CS,159,NA
2012,CS,161,NA
2012,CS,162,64.63
2012,CS,163,61.97
2012,CS,164,39.11
2012,CS,166,99.07
2012,CS,167,89.16
2012,CS,168,99.74
2012,CS,169,100
2012,CS,171,97.69
2012,CS,172,NA
2012,CS,173,NA
2012,CS,174,NA
2012,CS,175,100
2012,CS,176,100
2012,CS,177,100
2012,CS,178,61.13
2012,CS,179,67.69
2012,CS,180,55.45
2012,CS,181,55.61
2012,CS,182,53.65
2012,CS,183,NA
2012,CS,184,85.04
2012,CS,185,NA
2012,CS,186,NA
2012,CS,187,NA
2012,CS,188,NA
2012,CS,189,NA
2012,CS,190,91.24
2012,CS,191,87.06
2012,CS,192,82.84
2012,CS,193,30.59
2012,CS,194,32.74
2012,CS,195,32.04
2012,CS,196,97.31
2012,CS,197,92.25
2012,CS,198,70.09
2012,CS,199,29.83
2012,CS,200,85.12
2012,CS,202,84.16
2012,CS,203,86.4
2012,CS,204,99.59
2012,CS,205,87.5
2012,CS,206,84.62
2012,CS,207,60.54
2012,CS,208,82.96
2012,CS,209,52.67
2012,CS,210,95.32
2012,CS,212,86.98
2012,CS,213,NA
2012,CS,214,86.37
2012,CS,215,88.67
2012,CS,216,65.89
2012,CS,218,54.71
2012,CS,219,NA
2012,CS,220,100
2012,CS,221,100
2012,CS,222,61.45
2012,CS,223,NA
2012,CS,224,NA
2012,CS,227,54.92
2012,CS,228,54.31
2012,CS,231,84.67
2012,CS,232,NA
2012,CS,237,41.71
2012,CS,244,90.73
2012,CS,245,97.16
2012,CS,247,86.92
2012,CS,248,100
2012,CS,249,100
2012,CS,250,99.95
2012,CW,1,88.84
2012,CW,2,81.57
2012,CW,3,78
2012,CW,4,98.83
2012,CW,5,92.07
2012,CW,6,65.85
2012,CW,7,60.18
2012,CW,8,74.52
2012,CW,9,50.96
2012,CW,10,45.09
2012,CW,11,53.65
2012,CW,12,71
2012,CW,13,61.99
2012,CW,14,42.03
2012,CW,15,52.82
2012,CW,16,84.62
2012,CW,17,60.03
2012,CW,18,75.55
2012,CW,19,61.6
2012,CW,20,67.45
2012,CW,21,51.68
2012,CW,24,49.11
2012,CW,25,54.4
2012,CW,26,59.86
2012,CW,28,46.6
2012,CW,29,54.66
2012,CW,30,92.13
2012,CW,31,76.45
2012,CW,32,68.24
2012,CW,33,91.82
2012,CW,34,92.1
2012,CW,35,93.78
2012,CW,36,91.58
2012,CW,37,62.17
2012,CW,38,93.49
2012,CW,39,40.24
2012,CW,40,52.18
2012,CW,41,53.05
2012,CW,42,61.64
2012,CW,43,48.21
2012,CW,44,58.9
2012,CW,45,51.93
2012,CW,46,60.75
2012,CW,47,59.52
2012,CW,48,65.02
2012,CW,49,45.02
2012,CW,50,84.22
2012,CW,51,69.96
2012,CW,52,61.68
2012,CW,53,41.28
2012,CW,54,66.36
2012,CW,55,69.94
2012,CW,56,55.54
2012,CW,57,72.12
2012,CW,58,71.7
2012,CW,59,32.22
2012,CW,60,14.84
2012,CW,61,44.82
2012,CW,62,53.34
2012,CW,63,72.34
2012,CW,64,65.76
2012,CW,65,49.36
2012,CW,66,42.28
2012,CW,67,55.84
2012,CW,68,56.28
2012,CW,69,55.24
2012,CW,70,68.84
2012,CW,71,41.96
2012,CW,72,55.52
2012,CW,73,78.28
2012,CW,74,55.43
2012,CW,75,62.01
2012,CW,76,46.88
2012,CW,77,30.57
2012,CW,78,30.81
2012,CW,79,31.77
2012,CW,80,63.63
2012,CW,81,56.82
2012,CW,82,53.51
2012,CW,84,43.05
2012,CW,85,87.29
2012,CW,86,91.46
2012,CW,88,88.69
2012,CW,89,98.89
2012,CW,90,94.58
2012,CW,91,96.56
2012,CW,92,90.73
2012,CW,93,98.78
2012,CW,94,99.71
2012,CW,95,98.96
2012,CW,96,43.74
2012,CW,97,47.41
2012,CW,98,14.08
2012,CW,99,2.82
2012,CW,100,42.96
2012,CW,101,84.65
2012,CW,102,57.1
2012,CW,103,46.33
2012,CW,104,67.19
2012,CW,105,98.91
2012,CW,106,31.73
2012,CW,107,86.05
2012,CW,108,59.96
2012,CW,110,64.6
2012,CW,111,62.85
2012,CW,112,67.37
2012,CW,113,62.19
2012,CW,114,37.82
2012,CW,115,47.79
2012,CW,116,54.13
2012,CW,117,59.01
2012,CW,118,63.03
2012,CW,119,56.42
2012,CW,120,55.05
2012,CW,121,69.67
2012,CW,122,59.38
2012,CW,123,66.06
2012,CW,124,66.46
2012,CW,125,55.08
2012,CW,126,56.18
2012,CW,127,54.8
2012,CW,129,61.89
2012,CW,130,67.14
2012,CW,131,62.36
2012,CW,132,62.32
2012,CW,133,61.78
2012,CW,134,46.85
2012,CW,135,64.83
2012,CW,136,36.71
2012,CW,137,65.64
2012,CW,138,57.81
2012,CW,139,58.67
2012,CW,140,73.77
2012,CW,141,74.1
2012,CW,143,87.62
2012,CW,144,92.58
2012,CW,145,89.73
2012,CW,146,85.52
2012,CW,147,85.99
2012,CW,148,73.91
2012,CW,149,98.38
2012,CW,150,92.74
2012,CW,151,56.3
2012,CW,152,87.71
2012,CW,153,78.58
2012,CW,154,81.96
2012,CW,155,61.31
2012,CW,156,67.03
2012,CW,157,97.82
2012,CW,158,97.77
2012,CW,159,75.13
2012,CW,161,84.28
2012,CW,162,85.95
2012,CW,163,76.65
2012,CW,164,63.45
2012,CW,166,42.13
2012,CW,167,77.69
2012,CW,168,66.97
2012,CW,169,78.97
2012,CW,171,59.89
2012,CW,172,82.48
2012,CW,173,59.37
2012,CW,174,73.31
2012,CW,175,56.45
2012,CW,176,51.71
2012,CW,177,45.79
2012,CW,178,41.42
2012,CW,179,51.75
2012,CW,180,61.01
2012,CW,181,57.88
2012,CW,182,53.9
2012,CW,183,53.77
2012,CW,184,52.09
2012,CW,185,26.34
2012,CW,186,58.29
2012,CW,187,68.97
2012,CW,188,28.33
2012,CW,189,45.13
2012,CW,190,75.53
2012,CW,191,66.64
2012,CW,192,43.52
2012,CW,193,53.64
2012,CW,194,51.13
2012,CW,195,44.19
2012,CW,196,33.87
2012,CW,197,36.92
2012,CW,198,60.06
2012,CW,199,40.64
2012,CW,200,52.63
2012,CW,202,43.64
2012,CW,203,22.34
2012,CW,204,19.99
2012,CW,205,52.97
2012,CW,206,57.13
2012,CW,207,38.37
2012,CW,208,50.31
2012,CW,209,29.76
2012,CW,210,64.26
2012,CW,212,27.86
2012,CW,213,NA
2012,CW,214,51.3
2012,CW,215,60.93
2012,CW,216,54.46
2012,CW,218,95.67
2012,CW,219,88.61
2012,CW,220,50.12
2012,CW,221,45.52
2012,CW,222,65.6
2012,CW,223,78.76
2012,CW,224,91.56
2012,CW,227,58.08
2012,CW,228,48.84
2012,CW,231,55.61
2012,CW,232,39.69
2012,CW,237,56.45
2012,CW,244,69.11
2012,CW,245,68.18
2012,CW,247,58.22
2012,CW,248,62.82
2012,CW,249,49.37
2012,CW,250,62.94
2012,FP,1,49.99
2012,FP,2,64.35
2012,FP,3,45.91
2012,FP,4,26.01
2012,FP,5,70.88
2012,FP,6,33.18
2012,FP,7,45.55
2012,FP,8,62.06
2012,FP,9,57.64
2012,FP,10,72.56
2012,FP,11,74.63
2012,FP,12,89.27
2012,FP,13,80.76
2012,FP,14,42.4
2012,FP,15,59.42
2012,FP,16,43.24
2012,FP,17,69.27
2012,FP,18,39.94
2012,FP,19,70.73
2012,FP,20,70.9
2012,FP,21,32.53
2012,FP,24,14.05
2012,FP,25,63.52
2012,FP,26,35.55
2012,FP,28,44.17
2012,FP,29,45.92
2012,FP,30,42.82
2012,FP,31,67.02
2012,FP,32,51.39
2012,FP,33,47.53
2012,FP,34,54.24
2012,FP,35,63.18
2012,FP,36,71.18
2012,FP,37,57.82
2012,FP,38,73.11
2012,FP,39,47.8
2012,FP,40,28.67
2012,FP,41,17.13
2012,FP,42,15.82
2012,FP,43,38.66
2012,FP,44,13.1
2012,FP,45,38.81
2012,FP,46,40.51
2012,FP,47,53.11
2012,FP,48,55.49
2012,FP,49,33.02
2012,FP,50,33.78
2012,FP,51,29.05
2012,FP,52,33.34
2012,FP,53,46.95
2012,FP,54,48.25
2012,FP,55,54.69
2012,FP,56,45.41
2012,FP,57,61.35
2012,FP,58,61.36
2012,FP,59,53.81
2012,FP,60,61.65
2012,FP,61,32.37
2012,FP,62,61.98
2012,FP,63,63.04
2012,FP,64,50.65
2012,FP,65,58.77
2012,FP,66,61.41
2012,FP,67,40.83
2012,FP,68,38.62
2012,FP,69,82.1
2012,FP,70,85.71
2012,FP,71,58.31
2012,FP,72,40.92
2012,FP,73,34.95
2012,FP,74,64.62
2012,FP,75,49.89
2012,FP,76,51.35
2012,FP,77,50.32
2012,FP,78,45.46
2012,FP,79,44.62
2012,FP,80,45.5
2012,FP,81,50.61
2012,FP,82,36.81
2012,FP,84,62
