"rgn_id","year","fis_catch"
1,2005,3205.30221
1,2006,2736.423857
1,2007,1656.36911
1,2008,2942.168792
1,2009,1700.486587
1,2010,1591.730565
1,2011,2150.222107
1,2012,1408.926146
1,2013,1873.167704
1,2014,1856.255629
1,2015,1301.617034
2,2005,3696.882097
2,2006,3264.411388
2,2007,2471.083866
2,2008,3203.745577
2,2009,2629.905623
2,2010,4900.558443
2,2011,2768.936517
2,2012,3034.715549
2,2013,2446.74982
2,2014,2411.431886
2,2015,3001.876812
3,2005,3488.625009
3,2006,6001.022718
3,2007,1454.595611
3,2008,2009.758065
3,2009,2065.434994
3,2010,2444.590151
3,2011,2045.444178
3,2012,1766.917163
3,2013,2500.086282
3,2014,1991.234327
3,2015,1822.357244
4,2005,17.604279
4,2006,31.215486
4,2007,32.01842
4,2008,22.354389
4,2009,23.997637
4,2010,35.352367
4,2011,27.092562
4,2012,25.814018
4,2013,27.082075
4,2014,23.629298
4,2015,2.028953
5,2005,78549.43048
5,2006,6958.819571
5,2007,9388.99006
5,2008,10185.909315
5,2009,9858.112197
5,2010,7000.285492
5,2011,6180.369947
5,2012,5794.677458
5,2013,6317.559272
5,2014,7195.113687
5,2015,8589.743626
6,2005,17537.733096
6,2006,18611.564867
6,2007,14729.667531
6,2008,10424.94959
6,2009,17330.913993
6,2010,18561.799197
6,2011,15054.174171
6,2012,18213.937656
6,2013,13659.460994
6,2014,13234.261049
6,2015,15494.768222
7,2005,80686.111133
7,2006,69803.25908
7,2007,50288.677304
7,2008,40709.512755
7,2009,47464.713986
7,2010,44812.915869
7,2011,51803.19381
7,2012,49189.655521
7,2013,48671.504041
7,2014,58921.644236
7,2015,61059.178637
8,2005,7427.031952
8,2006,6747.252926
8,2007,7003.194865
8,2008,6732.124611
8,2009,6604.889636
8,2010,7702.684391
8,2011,8980.025466
8,2012,9131.27107
8,2013,8509.452913
8,2014,10514.935313
8,2015,11504.584394
9,2005,31983.323366
9,2006,30223.451639
9,2007,37684.806215
9,2008,37307.534143
9,2009,43124.121693
9,2010,48876.268452
9,2011,59606.57699
9,2012,62425.641361
9,2013,62817.559233
9,2014,71384.593333
9,2015,79110.566368
10,2005,2948.909772
10,2006,3000.669494
10,2007,3376.52743
10,2008,3648.375445
10,2009,3108.33252
10,2010,3745.022829
10,2011,4017.637413
10,2012,4297.669865
10,2013,4088.32222
10,2014,4869.116501
10,2015,5456.390716
11,2005,21235.082654
11,2006,18788.435549
11,2007,21676.402957
11,2008,20832.380849
11,2009,22316.081093
11,2010,29425.108425
11,2011,31758.724631
11,2012,32949.168593
11,2013,29771.005507
11,2014,36115.35065
11,2015,40159.791915
12,2005,4144.426874
12,2006,5214.371762
12,2007,4124.130041
12,2008,4412.31164
12,2009,6451.132284
12,2010,5174.29776
12,2011,3171.018253
12,2012,6338.973411
12,2013,3671.80793
12,2014,4225.753437
12,2015,5560.727308
13,2005,11741.251287
13,2006,6050.054798
13,2007,5684.319245
13,2008,8791.529892
13,2009,8014.733228
13,2010,10953.720729
13,2011,8817.243383
13,2012,10123.131064
13,2013,10589.411062
13,2014,12595.99135
13,2015,11768.202438
14,2005,525778.869414
14,2006,630369.334978
14,2007,667465.149675
14,2008,591626.535014
14,2009,588374.235476
14,2010,578743.255522
14,2011,625090.840973
14,2012,606327.556579
14,2013,624638.262636
14,2014,639931.275878
14,2015,584052.841602
15,2005,2439693.711711
15,2006,2703364.157007
15,2007,2948505.07432
15,2008,2931673.503847
15,2009,2963003.059869
15,2010,2966272.549362
15,2011,2672955.577139
15,2012,2681818.657107
15,2013,2594117.684714
15,2014,2536108.622129
15,2015,2552042.950899
16,2005,461975.7757
16,2006,389710.39215
16,2007,375601.696821
16,2008,357172.993073
16,2009,338947.901461
16,2010,340840.204301
16,2011,342299.18867
16,2012,320398.239339
16,2013,322134.404469
16,2014,316007.756255
16,2015,305488.643413
17,2005,331632.130773
