rgn_id,year.x,habitat.x,km2.x,habitat.y,year.y,km2.y
1,2019,seagrass,214.81968980871665,seagrass,2012,199.974
2,2019,seagrass,156.31188811284667,seagrass,2012,130.988
3,2019,seagrass,0.873250771580149,NA,NA,0
4,2019,seagrass,0,NA,NA,NA
5,2019,seagrass,1520.3295933210393,seagrass,2012,1310.75
6,2019,seagrass,1239.1428448722313,seagrass,2012,1143.96
7,2019,seagrass,1273.199624963857,seagrass,2012,1158.8
8,2019,seagrass,736.1504004420656,seagrass,2012,716.939
9,2019,seagrass,1614.6406766516955,seagrass,2012,1523.82
10,2019,seagrass,0,NA,NA,NA
11,2019,seagrass,531.8097198923107,seagrass,2012,496.88
12,2019,seagrass,0,NA,NA,NA
13,2019,seagrass,483.78092745540255,seagrass,2012,413.921
14,2019,seagrass,1253.9881079890938,seagrass,2012,1239.14
15,2019,seagrass,15093.266335991295,seagrass,2012,13470.8
16,2019,seagrass,42135.22297951377,seagrass,2012,39491
17,2019,seagrass,9298.374215785427,seagrass,2012,8593.66
18,2019,seagrass,1753.4875493329391,seagrass,2012,1036.55
19,2019,seagrass,0,NA,NA,NA
20,2019,seagrass,85.5785756148546,NA,NA,0
21,2019,seagrass,7.8592569442213405,NA,NA,0
24,2019,seagrass,5.239504629480894,NA,NA,0
25,2019,seagrass,1855.6578896078165,seagrass,2012,1582.33
26,2019,seagrass,1656.5567136875427,seagrass,2012,1350.05
28,2019,seagrass,1265.340368019636,seagrass,2012,1245.26
29,2019,seagrass,1495.8785717167952,seagrass,2012,1452.22
30,2019,seagrass,0,NA,NA,NA
31,2019,seagrass,15.718513888442681,NA,NA,0
32,2019,seagrass,0.873250771580149,NA,NA,0
33,2019,seagrass,0,NA,NA,NA
34,2019,seagrass,0,NA,NA,NA
35,2019,seagrass,0.873250771580149,NA,NA,0
36,2019,seagrass,0,NA,NA,NA
37,2019,seagrass,92.5645817874958,seagrass,2012,97.8041
38,2019,seagrass,7.8592569442213405,NA,NA,0
39,2019,seagrass,2420.651138820173,seagrass,2012,2387.47
40,2019,seagrass,2891.333304701873,seagrass,2012,2822.35
41,2019,seagrass,716.0656326957221,seagrass,2012,655.811
42,2019,seagrass,5800.13162483535,seagrass,2012,5525.93
43,2019,seagrass,151.07238348336577,seagrass,2012,103.044
44,2019,seagrass,2.619752314740447,NA,NA,0
45,2019,seagrass,20.084767746343427,seagrass,2012,23.5778
46,2019,seagrass,0,NA,NA,NA
47,2019,seagrass,5503.226362498099,seagrass,2012,5411.53
48,2019,seagrass,13.972012345282383,NA,NA,0
49,2019,seagrass,4467.550947404042,seagrass,2012,4287.66
50,2019,seagrass,21105.59789832062,seagrass,2012,20619.2
51,2019,seagrass,1587.5699027327107,seagrass,2012,1423.4
52,2019,seagrass,541.4154783796923,seagrass,2012,477.668
53,2019,seagrass,0,NA,NA,NA
54,2019,seagrass,4613.383826257927,seagrass,2012,3950.59
55,2019,seagrass,0,NA,NA,NA
56,2019,seagrass,0,NA,NA,NA
57,2019,seagrass,0,NA,NA,NA
58,2019,seagrass,2115.013368767121,seagrass,2012,1993.63
59,2019,seagrass,0,NA,NA,NA
60,2019,seagrass,0,NA,NA,NA
