rgn_id,trend_lm,year,ico_trend
1,1.0048591735577695e-16,1993,0
2,0,1993,0
3,0,1993,0
5,1.0048591735577695e-16,1993,0
6,1.0048591735577695e-16,1993,0
7,1.0048591735577695e-16,1993,0
8,2.009718347115539e-16,1993,0
9,1.0048591735577695e-16,1993,0
10,2.009718347115539e-16,1993,0
11,0,1993,0
12,0,1993,0
13,2.009718347115539e-16,1993,0
14,0,1993,0
15,0,1993,0
16,0,1993,0
17,0,1993,0
18,0,1993,0
19,1.0048591735577695e-16,1993,0
20,1.0048591735577695e-16,1993,0
21,2.009718347115539e-16,1993,0
24,0,1993,0
25,0,1993,0
28,0,1993,0
29,1.0048591735577695e-16,1993,0
31,2.009718347115539e-16,1993,0
32,0,1993,0
37,1.0048591735577695e-16,1993,0
38,1.0048591735577695e-16,1993,0
39,1.0048591735577695e-16,1993,0
40,2.009718347115539e-16,1993,0
41,2.009718347115539e-16,1993,0
42,1.0048591735577695e-16,1993,0
43,0,1993,0
44,2.009718347115539e-16,1993,0
45,0,1993,0
46,0,1993,0
47,1.0048591735577695e-16,1993,0
48,1.0048591735577695e-16,1993,0
49,0,1993,0
50,0,1993,0
51,0,1993,0
52,0,1993,0
53,0,1993,0
54,0,1993,0
56,0,1993,0
59,1.0048591735577695e-16,1993,0
60,0,1993,0
61,2.009718347115539e-16,1993,0
62,2.009718347115539e-16,1993,0
63,0,1993,0
64,0,1993,0
65,2.009718347115539e-16,1993,0
66,2.009718347115539e-16,1993,0
67,0,1993,0
68,1.0048591735577695e-16,1993,0
69,2.009718347115539e-16,1993,0
70,2.009718347115539e-16,1993,0
71,0,1993,0
72,0,1993,0
73,2.009718347115539e-16,1993,0
74,0,1993,0
75,0,1993,0
76,1.0048591735577695e-16,1993,0
77,1.0048591735577695e-16,1993,0
78,0,1993,0
79,1.0048591735577695e-16,1993,0
80,0,1993,0
81,0,1993,0
82,0,1993,0
84,2.009718347115539e-16,1993,0
85,1.0048591735577695e-16,1993,0
86,1.0048591735577695e-16,1993,0
88,1.0048591735577695e-16,1993,0
89,0,1993,0
91,1.0048591735577695e-16,1993,0
92,1.0048591735577695e-16,1993,0
93,1.0048591735577695e-16,1993,0
94,0,1993,0
95,0,1993,0
96,1.0048591735577695e-16,1993,0
97,0,1993,0
98,0,1993,0
99,2.009718347115539e-16,1993,0
100,2.009718347115539e-16,1993,0
101,2.009718347115539e-16,1993,0
102,2.009718347115539e-16,1993,0
103,1.0048591735577695e-16,1993,0
104,1.0048591735577695e-16,1993,0
105,0,1993,0
106,0,1993,0
108,0,1993,0
110,2.009718347115539e-16,1993,0
111,2.009718347115539e-16,1993,0
112,2.009718347115539e-16,1993,0
113,0,1993,0
114,2.009718347115539e-16,1993,0
115,2.009718347115539e-16,1993,0
116,0,1993,0
117,0,1993,0
118,2.009718347115539e-16,1993,0
119,0,1993,0
120,0,1993,0
121,0,1993,0
122,2.009718347115539e-16,1993,0
123,2.009718347115539e-16,1993,0
124,0,1993,0
125,0,1993,0
126,2.009718347115539e-16,1993,0
127,2.009718347115539e-16,1993,0
129,2.009718347115539e-16,1993,0
130,0,1993,0
131,1.0048591735577695e-16,1993,0
132,0,1993,0
133,0,1993,0
134,0,1993,0
135,0,1993,0
136,0,1993,0
137,0,1993,0
138,2.009718347115539e-16,1993,0
139,2.009718347115539e-16,1993,0
140,0,1993,0
141,0,1993,0
143,1.0048591735577695e-16,1993,0
144,0,1993,0
145,1.0048591735577695e-16,1993,0
146,2.009718347115539e-16,1993,0
147,2.009718347115539e-16,1993,0
149,0,1993,0
150,0,1993,0
151,1.0048591735577695e-16,1993,0
152,2.009718347115539e-16,1993,0
153,0,1993,0
154,2.009718347115539e-16,1993,0
155,2.009718347115539e-16,1993,0
156,1.0048591735577695e-16,1993,0
158,0,1993,0
159,0,1993,0
161,2.009718347115539e-16,1993,0
162,1.0048591735577695e-16,1993,0
163,1.0048591735577695e-16,1993,0
164,0,1993,0
166,0,1993,0
167,0,1993,0
168,0,1993,0
169,0,1993,0
171,0,1993,0
172,1.0048591735577695e-16,1993,0
173,1.0048591735577695e-16,1993,0
174,0,1993,0
175,2.009718347115539e-16,1993,0
176,0,1993,0
177,0,1993,0
178,2.009718347115539e-16,1993,0
179,1.0048591735577695e-16,1993,0
180,1.0048591735577695e-16,1993,0
181,0,1993,0
182,0,1993,0
183,1.0048591735577695e-16,1993,0
184,0,1993,0
185,0,1993,0
186,0,1993,0
187,2.009718347115539e-16,1993,0
188,0,1993,0
189,2.009718347115539e-16,1993,0
190,2.009718347115539e-16,1993,0
191,1.0048591735577695e-16,1993,0
192,0,1993,0
193,0,1993,0
194,1.0048591735577695e-16,1993,0
195,0,1993,0
196,2.009718347115539e-16,1993,0
197,1.0048591735577695e-16,1993,0
198,1.0048591735577695e-16,1993,0
199,1.0048591735577695e-16,1993,0
200,1.0048591735577695e-16,1993,0
202,0,1993,0
203,0,1993,0
204,0,1993,0
205,1.0048591735577695e-16,1993,0
206,1.0048591735577695e-16,1993,0
207,0,1993,0
208,0,1993,0
209,1.0048591735577695e-16,1993,0
210,1.0048591735577695e-16,1993,0
212,0,1993,0
213,0,1993,0
214,1.0048591735577695e-16,1993,0
215,0,1993,0
216,2.009718347115539e-16,1993,0
218,1.0048591735577695e-16,1993,0
219,0,1993,0
220,0,1993,0
221,0,1993,0
222,2.009718347115539e-16,1993,0
223,1.0048591735577695e-16,1993,0
224,1.0048591735577695e-16,1993,0
231,2.009718347115539e-16,1993,0
232,0,1993,0
244,2.009718347115539e-16,1993,0
245,2.009718347115539e-16,1993,0
