"CellID","Country","AreaKM2","PhiPrime","YearsToHarvest","B_yieldperfarmInd","B_yieldpercellperyear","ID","CountryYieldCumSum","CountryAreaCumSum","MaxPhi","averagePhi","averageWeightedPhi","MaxDevPerCountry","MaxProdPerCountry","OnePercentDevPerCountry","ProdPerCountryOnePercent"
573694114,5,0.8001238,2.07655,0.6291258,1.3e+08,165334329,5,165334329,0.8001238,2.07655,2.03503262244898,2.0350390495947,156.5549667,30197328157,1.565549667,165334329
405900595,15,0.837151646614075,2.3613770374,0.391441971063614,1.3e+08,278022598.762522,15,278022598.762522,0.837151646614075,2.3613770374,2.12754466658547,2.12817028389975,2751.21985095618,628607712469.203,27.5121985095618,8289963141.48717
547123370,16,0.82373970746994,2.30693102833333,0.428606331348419,1.3e+08,249847363.743306,16,249847363.743306,0.82373970746994,2.30693102833334,1.83155143011817,1.83191267046761,90582.2311357223,12711354831664.2,905.822311357223,214659251117.223
508071094,17,0.846515536308289,2.22687976682914,0.489750593900681,1.3e+08,224700125.105708,17,224700125.105708,0.846515536308289,2.22687976682914,2.01868272525709,2.01864485614588,18724.867059561,3539142553384.7,187.24867059561,47577710810.697
550411172,18,0.821173131465912,2.20772942125151,0.505626797676086,1.3e+08,211129053.248788,18,211129053.248788,0.821173131465912,2.20772942125151,2.15070581148621,2.15074530240409,580.709385219761,135929941276.502,5.80709385219761,1477823714.69561
287316850,20,0.7045859,1.985193,0.7325428,1.3e+08,125038645,20,125038645,0.7045859,1.985193,1.47680280773092,1.47371519681712,1371.4291796,114563583168,13.714291796,2197715087
264463775,21,0.6653402,2.155518,0.5515754,1.3e+08,156813067,21,156813067,0.6653402,2.155518,1.6274900764896,1.62786559473159,8040.5155903,871928713965,80.405155903,18078904955
411816508,24,0.840418457984924,2.27294286724287,0.453574597835541,1.3e+08,240874158.428189,24,240874158.428189,0.840418457984924,2.27294286724287,2.13509494326395,2.13509652945965,2136.06117558225,488665768146.095,21.3606117558225,5844019273.16466
423825445,25,0.846026718616486,2.31372933045833,0.423779636621475,1.3e+08,259529868.629298,25,259529868.629298,0.846026718616486,2.31372933045834,2.04976193545976,2.05016743957028,11061.0640288356,2212817560844.98,110.610640288356,30552541990.6517
515792522,31,0.8431506,2.155679,0.5514268,1.3e+08,198774464,31,198774464,0.8431506,2.155679,2.11505092485549,2.11505069933468,145.8658068,32162566443,1.458658068,198774464
