rgn_id,year,pcgdp
1,2005,35139.9383391423
1,2006,35606.99835510055
1,2007,36668.884856602104
1,2008,36606.32477793605
1,2009,36717.81885416415
1,2010,36791.6278063566
1,2011,37314.35485958775
1,2012,38061.86287375745
1,2013,38450.093474144
1,2014,39001.264350455254
1,2015,39616.54099691585
1,2016,40135.026310691304
1,2017,40367.2763442667
2,2005,35139.9383391423
2,2006,35606.99835510055
2,2007,36668.884856602104
2,2008,36606.32477793605
2,2009,36717.81885416415
2,2010,36791.6278063566
2,2011,37314.35485958775
2,2012,38061.86287375745
2,2013,38450.093474144
2,2014,39001.264350455254
2,2015,39616.54099691585
2,2016,40135.026310691304
2,2017,40367.2763442667
3,2005,35139.9383391423
3,2006,35606.99835510055
3,2007,36668.884856602104
3,2008,36606.32477793605
3,2009,36717.81885416415
3,2010,36791.6278063566
3,2011,37314.35485958775
3,2012,38061.86287375745
3,2013,38450.093474144
3,2014,39001.264350455254
3,2015,39616.54099691585
3,2016,40135.026310691304
3,2017,40367.2763442667
4,2005,35139.9383391423
4,2006,35606.99835510055
4,2007,36668.884856602104
4,2008,36606.32477793605
4,2009,36717.81885416415
4,2010,36791.6278063566
4,2011,37314.35485958775
4,2012,38061.86287375745
4,2013,38450.093474144
4,2014,39001.264350455254
4,2015,39616.54099691585
4,2016,40135.026310691304
4,2017,40367.2763442667
5,2005,31100
5,2006,31100
5,2007,31100
5,2008,31100
5,2009,31100
5,2010,31100
5,2011,31100
5,2012,31100
5,2013,31100
5,2014,31100
5,2015,31100
5,2016,31100
5,2017,31100
6,2005,2609.53986421055
6,2006,2761.0236716848
6,2007,2833.64304478738
6,2008,2944.26145975446
6,2009,2970.033065384
6,2010,2948.03293729183
6,2011,2915.29988538
6,2012,2899.16441518651
6,2013,2890.1893902081
6,2014,2892.34160435097
6,2015,2806.7896863444
6,2016,2856.47531029292
6,2017,2921.90867553046
7,2005,1680.50647819996
7,2006,1754.17543456193
7,2007,1838.59284623088
7,2008,1924.00148909198
7,2009,1791.82854492608
7,2010,1871.36935209356
7,2011,2071.8920905768
7,2012,2119.46796833251
7,2013,2137.00395228146
7,2014,2139.56074060145
7,2015,2149.22163239839
7,2016,2179.2321173534
7,2017,2205.92320480796
8,2005,14192.4041634682
8,2006,13740.5998026042
8,2007,13735.7410507823
8,2008,12783.5191643963
8,2009,12031.8104093558
8,2010,11846.5739334318
8,2011,12518.7130312209
8,2012,12915.3434288284
8,2013,12621.0192943112
8,2014,12854.5227021631
8,2015,14028.6806245988
8,2016,13896.5829646234
8,2017,13240.4048103124
9,2005,3255.20463182086
9,2006,3266.69921291057
9,2007,3221.06312805464
9,2008,3167.71662996746
9,2009,3220.97630144598
9,2010,3297.65693360804
9,2011,3412.90655368719
9,2012,3343.87635487685
9,2013,3208.68287379986
9,2014,3130.054449859
9,2015,3271.26702149826
9,2016,3253.47975532675
9,2017,3299.46385570395
10,2005,1971.698343727272
10,2006,2960.3453710284084
10,2007,3984.034708854
10,2008,5384.92234588644
10,2009,5852.41709857247
10,2010,6592.43683574598
10,2011,7339.30436698258
10,2012,7905.08875483864
10,2013,10078.3913558214
10,2014,12561.4463359568
10,2015,12270.2975919501
10,2016,12950.5289813432
10,2017,12895.6345072345
11,2005,3235.77452443644
11,2006,3280.81341038314
11,2007,3396.81886309467
11,2008,3335.7630227933
11,2009,3274.79420051252
11,2010,3479.15530340683
11,2011,3513.29121329955
11,2012,3626.42477787669
11,2013,3720.95811631551
11,2014,3685.46257438709
11,2015,3665.3753730567
11,2016,3730.33398854254
11,2017,3819.20211986181
12,2005,9571.428476165245
12,2006,9658.462997694849
12,2007,9840.07797100453
12,2008,9883.179904387414
12,2009,9828.93748517299
12,2010,9957.448409451652
12,2011,10214.670823740153
12,2012,10391.68708160537
12,2013,10709.553042689742
12,2014,11140.657200170592
12,2015,11333.37524774422
12,2016,11430.568385459894
12,2017,11338.860997627786
13,2005,32797.3288240126
13,2006,32797.3288240126
13,2007,32797.3288240126
13,2008,32797.3288240126
13,2009,32797.3288240126
13,2010,32797.3288240126
13,2011,32797.3288240126
13,2012,32797.3288240126
13,2013,32797.3288240126
13,2014,32797.3288240126
13,2015,32797.3288240126
13,2016,32797.3288240126
13,2017,32797.3288240126
14,2005,49800
14,2006,49800
14,2007,49800
14,2008,49800
14,2009,49800
14,2010,49800
14,2011,49800
14,2012,49800
14,2013,49800
14,2014,49800
14,2015,49800
14,2016,49800
14,2017,49800
15,2005,4778.97121990362
15,2006,4941.59893100572
15,2007,5181.00346755226
15,2008,5309.44218816514
15,2009,5284.86526060313
15,2010,5596.83728794962
15,2011,5707.20484248535
15,2012,5988.80438781105
15,2013,6306.74606641414
15,2014,6585.89594870884
15,2015,6874.58256551739
15,2016,7233.20610317139
15,2017,7599.18806040387
16,2005,38928.0407567854
16,2006,39445.1329184684
16,2007,40680.1896301231
16,2008,41331.5279733539
16,2009,41266.8663842235
16,2010,41464.0400696359
16,2011,41894.1730524786
16,2012,42754.4562863267
16,2013,43118.0861274364
16,2014,43547.1974836868
16,2015,43923.2582693466
16,2016,44493.4808943831
16,2017,44648.7099113362
17,2005,2695.61793063697
17,2006,2691.17091356052
17,2007,2918.71581974746
17,2008,2841.83903456387
17,2009,2965.22658764605
17,2010,3191.58041028301
17,2011,3155.4035683482
17,2012,3230.31872155431
17,2013,3282.46375079355
17,2014,3709.08164370316
17,2015,3824.72982109678
17,2016,3817.7808091091
17,2017,3823.19379963882
18,2005,7426.77876327393
18,2006,7513.21710556967
18,2007,7383.26406948114
18,2008,7384.0860570468
18,2009,7208.00511111528
18,2010,7352.08836002372
18,2011,7488.82938057572
18,2012,7537.92621279034
18,2013,7839.87477752644
18,2014,8222.25378436842
18,2015,8477.64472981588
18,2016,8447.26417897152
18,2017,8702.97532202106
19,2005,2876.5779550709
19,2006,2906.22380408069
19,2007,3058.80034422878
