rgn_id,year,habitat,km2
1,2019,seagrass,214.81968980871665
2,2019,seagrass,156.31188811284667
3,2019,seagrass,0.873250771580149
5,2019,seagrass,1520.3295933210393
6,2019,seagrass,1239.1428448722313
7,2019,seagrass,1273.199624963857
8,2019,seagrass,736.1504004420656
9,2019,seagrass,1614.6406766516955
11,2019,seagrass,531.8097198923107
13,2019,seagrass,483.78092745540255
14,2019,seagrass,1253.9881079890938
15,2019,seagrass,15093.266335991295
16,2019,seagrass,42135.22297951377
17,2019,seagrass,9298.374215785427
18,2019,seagrass,1753.4875493329391
20,2019,seagrass,85.5785756148546
21,2019,seagrass,7.8592569442213405
24,2019,seagrass,5.239504629480894
25,2019,seagrass,1855.6578896078165
26,2019,seagrass,1656.5567136875427
28,2019,seagrass,1265.340368019636
29,2019,seagrass,1495.8785717167952
31,2019,seagrass,15.718513888442681
32,2019,seagrass,0.873250771580149
35,2019,seagrass,0.873250771580149
37,2019,seagrass,92.5645817874958
38,2019,seagrass,7.8592569442213405
39,2019,seagrass,2420.651138820173
40,2019,seagrass,2891.333304701873
41,2019,seagrass,716.0656326957221
42,2019,seagrass,5800.13162483535
43,2019,seagrass,151.07238348336577
44,2019,seagrass,2.619752314740447
45,2019,seagrass,20.084767746343427
47,2019,seagrass,5503.226362498099
48,2019,seagrass,13.972012345282383
49,2019,seagrass,4467.550947404042
50,2019,seagrass,21105.59789832062
51,2019,seagrass,1587.5699027327107
52,2019,seagrass,541.4154783796923
54,2019,seagrass,4613.383826257927
58,2019,seagrass,2115.013368767121
61,2019,seagrass,5067.474227479604
62,2019,seagrass,3.493003086320596
64,2019,seagrass,6.112755401061043
66,2019,seagrass,1493.2588194020548
67,2019,seagrass,24.451021604244172
68,2019,seagrass,360.65256866260154
70,2019,seagrass,8.73250771580149
72,2019,seagrass,4.366253857900745
73,2019,seagrass,732.6573973557449
75,2019,seagrass,6021.937320816707
76,2019,seagrass,14.845263116862533
77,2019,seagrass,12.225510802122086
78,2019,seagrass,2.619752314740447
79,2019,seagrass,20.084767746343427
80,2019,seagrass,602.5430323903028
81,2019,seagrass,89.94482947275534
82,2019,seagrass,52.395046294808935
84,2019,seagrass,41.916037035847154
96,2019,seagrass,4443.099925799798
98,2019,seagrass,185.1291635749916
99,2019,seagrass,1368.3839590660934
102,2019,seagrass,439.24513810481494
103,2019,seagrass,0.873250771580149
106,2019,seagrass,2742.007422761668
108,2019,seagrass,3.493003086320596
110,2019,seagrass,2271.3252568799676
111,2019,seagrass,972.801359540286
112,2019,seagrass,13938.828815962337
113,2019,seagrass,53.26829706638909
114,2019,seagrass,755.3619174168289
115,2019,seagrass,352.7933117183802
116,2019,seagrass,699.4738680356993
117,2019,seagrass,84.70532484327445
118,2019,seagrass,21.831269289503723
119,2019,seagrass,59.38105246745013
120,2019,seagrass,259.35547915930425
121,2019,seagrass,14.845263116862533
122,2019,seagrass,9.605758487381639
123,2019,seagrass,520.4574598617688
124,2019,seagrass,92.5645817874958
125,2019,seagrass,10.479009258961788
126,2019,seagrass,38.423033949526555
127,2019,seagrass,0.873250771580149
129,2019,seagrass,1808.5023479424885
130,2019,seagrass,5.239504629480894
131,2019,seagrass,5566.97366882345
132,2019,seagrass,436.62538579007446
133,2019,seagrass,2758.5991874216907
135,2019,seagrass,9855.508208053561
136,2019,seagrass,2.619752314740447
139,2019,seagrass,1316.8621635428647
140,2019,seagrass,1318.608665086025
143,2019,seagrass,25.32427237582432
145,2019,seagrass,2.619752314740447
147,2019,seagrass,802.5174590821568
151,2019,seagrass,462.8229089374789
152,2019,seagrass,997.2523811445301
155,2019,seagrass,3706.076274586152
162,2019,seagrass,43.662538579007446
163,2019,seagrass,14116.971973364689
164,2019,seagrass,4930.373856341521
166,2019,seagrass,806.0104621684775
168,2019,seagrass,1.746501543160298
171,2019,seagrass,533.556221435471
174,2019,seagrass,54.141547837969235
175,2019,seagrass,1469.6810485693907
176,2019,seagrass,482.9076766838224
177,2019,seagrass,29.690526233725066
178,2019,seagrass,5.239504629480894
179,2019,seagrass,1402.4407391577192
180,2019,seagrass,639.219564796669
181,2019,seagrass,41.042786264267
182,2019,seagrass,2082.7030902186552
183,2019,seagrass,0.873250771580149
184,2019,seagrass,8475.771988956925
185,2019,seagrass,1.746501543160298
186,2019,seagrass,1.746501543160298
187,2019,seagrass,376.3710825510442
188,2019,seagrass,20.084767746343427
189,2019,seagrass,1.746501543160298
190,2019,seagrass,1143.9585107699952
191,2019,seagrass,2723.6691565584847
192,2019,seagrass,75.0995663558928
193,2019,seagrass,15393.664601414866
194,2019,seagrass,12895.29414392406
196,2019,seagrass,8858.255826909031
200,2019,seagrass,603.4162831618829
202,2019,seagrass,82.95882330011415
203,2019,seagrass,2659.0485994615537
204,2019,seagrass,0.873250771580149
205,2019,seagrass,2943.7283509966824
206,2019,seagrass,655.8113294566919
207,2019,seagrass,61.127554010610424
208,2019,seagrass,126.6213618791216
209,2019,seagrass,7630.465242067342
210,2019,seagrass,538.795726064952
212,2019,seagrass,502.11919365858563
214,2019,seagrass,2481.7786928307833
215,2019,seagrass,2.619752314740447
