"x"
"Ammodytes spp"
"Bathyraja parmifera"
"Caulolatilus microps"
"Centroberyx gerrardi"
"Chionoecetes bairdi"
"Chrysophrys auratus"
"Cleisthenes herzensteini"
"Eopsetta grigorjewi"
"Etrumeus teres"
"Haliotis iris"
"Hexagrammos decagrammus"
"Istiompax indica"
"Kajikia audax"
"Lepidopsetta polyxystra"
"Lepidorhombus spp"
"Loligo reynaudii"
"Merluccius gayi"
"Neoplatycephalus richardsoni"
"Pagrus major"
"Platycephalus conatus"
"Sardinella spp"
"Sardinops melanostictus"
"Scomber colias"
"Scorpaena guttata"
"Sebastes aleutianus"
"Sebastes auriculatus"
"Sebastes aurora"
"Sebastes caurinus"
"Sebastes chlorostictus"
"Sebastes crameri"
"Sebastes diploproa"
"Sebastes elongatus"
"Sebastes fasciatus"
"Sebastes levis"
"Sebastes melanostomus"
"Sebastes nebulosus"
"Sebastes norvegicus"
"Sebastes polyspinis"
"Sebastes ruberrimus"
"Sebastes spp"
"Sebastes variabilis"
"Sebastolobus altivelis"
"Sebastolobus macrochir"
"Seriola quinqueradiata"
"Sillago flindersi"
"Sphyrna tiburo"
"Squalus suckleyi"
"Takifugu rubripes"
"Tanakius kitaharae"
"Zearaja chilensis"
