"rgn_id","fao_id","RAM_area_m2","stockid","stocklong"
5,81,93728142960.2898,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
6,71,618924381940.598,"BMARLINPAC","Blue marlin Pacific Ocean"
6,71,618924381940.598,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
6,71,618924381940.598,"ALBASPAC","Albacore tuna South Pacific Ocean"
6,71,618924381940.598,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
6,71,606814123265.32,"SKJCWPAC","Skipjack tuna Central Western Pacific"
6,71,618924381940.598,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
6,71,618924381940.598,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
7,71,1600528363435.79,"BMARLINPAC","Blue marlin Pacific Ocean"
7,71,1600528363435.79,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
7,71,1600528363435.79,"ALBASPAC","Albacore tuna South Pacific Ocean"
7,71,1600528363435.79,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
7,71,1600528363435.79,"SKJCWPAC","Skipjack tuna Central Western Pacific"
7,71,1600528363435.79,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
7,71,1600528363435.79,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
8,71,604365936813.293,"ALBANPAC","Albacore tuna North Pacific"
8,71,604365936813.293,"BMARLINPAC","Blue marlin Pacific Ocean"
8,71,604365936813.293,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
8,71,604365936813.293,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
8,71,604365936813.293,"SWORDNPAC","Swordfish North Pacific"
8,71,604365936813.293,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
8,71,604365936813.293,"SKJCWPAC","Skipjack tuna Central Western Pacific"
8,71,604365936813.293,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
9,71,2976379875936.73,"ALBANPAC","Albacore tuna North Pacific"
9,71,2992736754363.82,"BMARLINPAC","Blue marlin Pacific Ocean"
9,71,2992736754363.82,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
9,71,2883033339533.17,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
9,71,2932388474437.32,"SWORDNPAC","Swordfish North Pacific"
9,71,156772367678.563,"ALBASPAC","Albacore tuna South Pacific Ocean"
9,71,2992736754363.82,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
9,71,2992736754363.82,"SKJCWPAC","Skipjack tuna Central Western Pacific"
9,71,23425528810.5619,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
9,71,2992736754363.82,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
10,71,166506110537.726,"ALBANPAC","Albacore tuna North Pacific"
10,71,308500923764.371,"BMARLINPAC","Blue marlin Pacific Ocean"
10,71,308500923764.371,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
10,71,85100155950.9937,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
10,71,126918362210.486,"SWORDNPAC","Swordfish North Pacific"
10,71,259154578113.687,"ALBASPAC","Albacore tuna South Pacific Ocean"
10,71,308500923764.371,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
10,71,308500923764.371,"SKJCWPAC","Skipjack tuna Central Western Pacific"
10,71,126914161095.713,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
10,71,308500923764.371,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
11,71,1992341789708.22,"ALBANPAC","Albacore tuna North Pacific"
11,71,1992341789708.22,"BMARLINPAC","Blue marlin Pacific Ocean"
11,71,1992341789708.22,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
11,71,1992341789708.22,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
11,71,1992341789708.22,"SWORDNPAC","Swordfish North Pacific"
11,71,1992341789708.22,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
11,71,1992341789708.22,"SKJCWPAC","Skipjack tuna Central Western Pacific"
11,71,1992341789708.22,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
12,61,158381921385.398,"ALBANPAC","Albacore tuna North Pacific"
12,61,158381921385.398,"BMARLINPAC","Blue marlin Pacific Ocean"
12,61,158381921385.398,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
12,61,158381921385.398,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
12,61,158381921385.398,"SWORDNPAC","Swordfish North Pacific"
12,61,158381921385.398,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
12,61,158381921385.398,"SKJCWPAC","Skipjack tuna Central Western Pacific"
12,61,158381921385.398,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
12,71,248834853963.71,"ALBANPAC","Albacore tuna North Pacific"
12,71,248834853963.71,"BMARLINPAC","Blue marlin Pacific Ocean"
12,71,248834853963.71,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
12,71,248834853963.71,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
12,71,248834853963.71,"SWORDNPAC","Swordfish North Pacific"
12,71,248834853963.71,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
12,71,248834853963.71,"SKJCWPAC","Skipjack tuna Central Western Pacific"
12,71,248834853963.71,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
13,61,230287797077.384,"ALBANPAC","Albacore tuna North Pacific"
13,61,230287797077.384,"BMARLINPAC","Blue marlin Pacific Ocean"
13,61,230287797077.384,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
13,61,230287797077.384,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
13,61,230287797077.384,"SWORDNPAC","Swordfish North Pacific"
13,61,230287797077.384,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
13,61,230287797077.384,"SKJCWPAC","Skipjack tuna Central Western Pacific"
13,61,230287797077.384,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
13,71,740701646162.276,"ALBANPAC","Albacore tuna North Pacific"
13,71,740701646162.276,"BMARLINPAC","Blue marlin Pacific Ocean"
13,71,740701646162.276,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
13,71,740701646162.276,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
13,71,740701646162.276,"SWORDNPAC","Swordfish North Pacific"
13,71,740701646162.276,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
13,71,740701646162.276,"SKJCWPAC","Skipjack tuna Central Western Pacific"
13,71,740701646162.276,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
14,61,97581622224.8408,"ALBANPAC","Albacore tuna North Pacific"
14,61,259121168393.474,"BMARLINPAC","Blue marlin Pacific Ocean"
14,61,259121168393.474,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
14,61,182140342550.472,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
14,61,259120351673.998,"SWORDNPAC","Swordfish North Pacific"
14,61,259120351673.998,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
14,61,144725538688.518,"SKJCWPAC","Skipjack tuna Central Western Pacific"
14,61,259120351673.998,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
14,71,82243357451.9756,"BMARLINPAC","Blue marlin Pacific Ocean"
14,71,82243357451.9756,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
14,71,1577124070.85468,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
14,71,82243357451.9756,"SWORDNPAC","Swordfish North Pacific"
14,71,82243357451.9756,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
14,71,82243357451.9756,"SKJCWPAC","Skipjack tuna Central Western Pacific"
14,71,82243357451.9756,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
15,61,95561597562.9462,"ALBANPAC","Albacore tuna North Pacific"
15,61,101513154475.014,"BMARLINPAC","Blue marlin Pacific Ocean"
15,61,101513154475.014,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
15,61,101513154475.014,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
15,61,101513154475.014,"SWORDNPAC","Swordfish North Pacific"
15,61,101513154475.014,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
15,61,101513154475.014,"SKJCWPAC","Skipjack tuna Central Western Pacific"
15,61,101513154475.014,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
15,71,1191039483476.62,"ALBANPAC","Albacore tuna North Pacific"
15,71,1726932251032.31,"BMARLINPAC","Blue marlin Pacific Ocean"
15,71,1726932251032.31,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
15,71,1497482679222.15,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
15,71,1726932938758.15,"SWORDNPAC","Swordfish North Pacific"
15,71,1726932938758.15,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
15,71,1726932938758.15,"SKJCWPAC","Skipjack tuna Central Western Pacific"
15,71,1726932938758.15,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
16,57,3533794574074.06,"SBT","Southern bluefin tuna Southern Oceans"
16,57,511883712061.639,"BIGHTREDSE","Bight redfish Southeast Australia"
16,57,205557573188.307,"DEEPFLATHEADSE","Deepwater flathead Southeast Australia"
16,57,2159114949042.06,"GEMFISHSE","common gemfish Southeast Australia"
16,57,84775557127.2902,"NZLINGESE","New Zealand ling Eastern half of Southeast Australia"
16,57,480676465117.492,"NZLINGWSE","New Zealand ling Western half of Southeast Australia"
16,57,90433903920.8173,"OROUGHYSE","Orange roughy Southeast Australia"
16,57,227671456217.667,"SILVERFISHSE","Silverfish Southeast Australia"
16,57,298626212463.888,"SWHITSE","School whiting Southeast Australia"
16,57,211780297815.481,"TIGERFLATSE","Tiger flathead Southeast Australia"
16,57,81089373049.2071,"WAREHOUESE","Blue Warehou Eastern half of Southeast Australia"
16,57,344086600513.613,"WAREHOUWSE","Blue Warehou Western half of Southeast Australia"
16,57,3513034081883.22,"ALBAIO","Albacore tuna Indian Ocean"
16,57,1649640805788.84,"BIGEYEIO","Bigeye tuna Indian Ocean"
16,57,2986741527115.48,"BLKMARLINIO","Black marlin Indian Ocean"
16,57,2986741527115.48,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
16,57,3513034081883.22,"SKJCIO","Skipjack tuna Indian Ocean"
16,57,2986741527115.48,"STMARLINIO","Striped marlin Indian Ocean"
16,57,2986741527115.48,"SWORDIO","Swordfish Indian Ocean"
16,57,2986741527115.48,"YFINEIO","Yellowfin tuna Indian Ocean"
16,57,200406625982.176,"BMARLINPAC","Blue marlin Pacific Ocean"
16,57,200406625982.176,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
16,57,186545171169.98,"ALBASPAC","Albacore tuna South Pacific Ocean"
16,57,441900049.934441,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
16,57,952702659443.414,"SKJCWPAC","Skipjack tuna Central Western Pacific"
16,57,88675011234.8925,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
16,57,14240022154.3529,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
16,71,279812879248.419,"SBT","Southern bluefin tuna Southern Oceans"
16,71,45706065341.4248,"GEMFISHSE","common gemfish Southeast Australia"
16,71,20345072554.1599,"SWHITSE","School whiting Southeast Australia"
16,71,420497376.617977,"TIGERFLATSE","Tiger flathead Southeast Australia"
16,71,1497123989565.97,"BMARLINPAC","Blue marlin Pacific Ocean"
16,71,1497123989565.97,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
16,71,1460168961783.96,"ALBASPAC","Albacore tuna South Pacific Ocean"
16,71,1709037669230.35,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
16,71,1742396415603.09,"SKJCWPAC","Skipjack tuna Central Western Pacific"
16,71,1633685798178.92,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
16,71,1778639838618.38,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
16,81,1167405411447.26,"SBT","Southern bluefin tuna Southern Oceans"
16,81,9554514305.91965,"BIGHTREDSE","Bight redfish Southeast Australia"
16,81,625035599547.376,"GEMFISHSE","common gemfish Southeast Australia"
16,81,23987662493.1201,"NZLINGESE","New Zealand ling Eastern half of Southeast Australia"
16,81,7257876198.69891,"OROUGHYSE","Orange roughy Southeast Australia"
16,81,15406213715.0685,"SILVERFISHSE","Silverfish Southeast Australia"
16,81,36213015208.8308,"SWHITSE","School whiting Southeast Australia"
16,81,41207480970.6327,"TIGERFLATSE","Tiger flathead Southeast Australia"
16,81,28861792250.1883,"WAREHOUESE","Blue Warehou Eastern half of Southeast Australia"
16,81,1249070579680.36,"BMARLINPAC","Blue marlin Pacific Ocean"
16,81,1249070579680.36,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
16,81,1232396483574.38,"ALBASPAC","Albacore tuna South Pacific Ocean"
16,81,1006531945659.24,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
16,81,1092855081505.4,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
16,81,1041422734026.54,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
17,71,378668051726.201,"ALBANPAC","Albacore tuna North Pacific"
17,71,2387125924095.74,"BMARLINPAC","Blue marlin Pacific Ocean"
17,71,2387125924095.74,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
17,71,172935329140.35,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
17,71,267918634661.589,"SWORDNPAC","Swordfish North Pacific"
17,71,2262170189356.5,"ALBASPAC","Albacore tuna South Pacific Ocean"
17,71,2392010887526.72,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
17,71,2394855415292.32,"SKJCWPAC","Skipjack tuna Central Western Pacific"
17,71,2080587250019.59,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
17,71,2393600353788.87,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
18,71,1281859875029.12,"BMARLINPAC","Blue marlin Pacific Ocean"
18,71,1281859875029.12,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
18,71,1281859875029.12,"ALBASPAC","Albacore tuna South Pacific Ocean"
18,71,1281859875029.12,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
18,71,963481979138.982,"SKJCWPAC","Skipjack tuna Central Western Pacific"
18,71,1281859875029.12,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
18,71,1281859875029.12,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
18,81,792649051.667742,"BMARLINPAC","Blue marlin Pacific Ocean"
18,81,792649051.667742,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
18,81,792649051.667742,"ALBASPAC","Albacore tuna South Pacific Ocean"
18,81,792649051.667742,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
18,81,792649051.667742,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
18,81,792649051.667742,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
19,71,752126726419.696,"BMARLINPAC","Blue marlin Pacific Ocean"
19,71,752126726419.696,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
19,71,752126726419.696,"ALBASPAC","Albacore tuna South Pacific Ocean"
19,71,752126726419.696,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
19,71,752126726419.696,"SKJCWPAC","Skipjack tuna Central Western Pacific"
19,71,752126726419.696,"STMARLINSWPO","Striped marlin Southwestern Pacific Ocean"
19,71,752126726419.696,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
20,61,326588713656.805,"ALBANPAC","Albacore tuna North Pacific"
20,61,326588713656.805,"BMARLINPAC","Blue marlin Pacific Ocean"
20,61,326588713656.805,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
20,61,326588713656.805,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
20,61,326588713656.805,"SWORDNPAC","Swordfish North Pacific"
20,61,326588713656.805,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
20,61,326588713656.805,"SKJCWPAC","Skipjack tuna Central Western Pacific"
20,61,326588713656.805,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
21,61,115783939162.546,"ALBANPAC","Albacore tuna North Pacific"
21,61,115783939162.546,"BMARLINPAC","Blue marlin Pacific Ocean"
21,61,115783939162.546,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
21,61,115783939162.546,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
21,61,115783939162.546,"SWORDNPAC","Swordfish North Pacific"
21,61,105535765612.648,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
21,61,115783939162.546,"SKJCWPAC","Skipjack tuna Central Western Pacific"
21,61,114823177544.314,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
24,71,48007495897.3426,"BMARLINPAC","Blue marlin Pacific Ocean"
24,71,48007495897.3426,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
25,57,119029035370.535,"ALBAIO","Albacore tuna Indian Ocean"
25,57,119029035370.535,"BIGEYEIO","Bigeye tuna Indian Ocean"
25,57,119029035370.535,"BLKMARLINIO","Black marlin Indian Ocean"
25,57,119029035370.535,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
25,57,119029035370.535,"SKJCIO","Skipjack tuna Indian Ocean"
25,57,119029035370.535,"STMARLINIO","Striped marlin Indian Ocean"
25,57,119029035370.535,"SWORDIO","Swordfish Indian Ocean"
25,57,119029035370.535,"YFINEIO","Yellowfin tuna Indian Ocean"
25,71,187684031356.019,"BMARLINPAC","Blue marlin Pacific Ocean"
25,71,187684031356.019,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
26,57,660044381730.074,"ALBAIO","Albacore tuna Indian Ocean"
26,57,660044381730.074,"BIGEYEIO","Bigeye tuna Indian Ocean"
26,57,660044381730.074,"BLKMARLINIO","Black marlin Indian Ocean"
26,57,660044381730.074,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
26,57,660044381730.074,"SKJCIO","Skipjack tuna Indian Ocean"
26,57,660044381730.074,"STMARLINIO","Striped marlin Indian Ocean"
26,57,660044381730.074,"SWORDIO","Swordfish Indian Ocean"
26,57,660044381730.074,"YFINEIO","Yellowfin tuna Indian Ocean"
28,51,164528267992.4,"ALBAIO","Albacore tuna Indian Ocean"
28,51,164528267314.594,"BIGEYEIO","Bigeye tuna Indian Ocean"
28,51,164528267314.594,"BLKMARLINIO","Black marlin Indian Ocean"
28,51,164528267314.594,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
28,51,164528267992.4,"SKJCIO","Skipjack tuna Indian Ocean"
28,51,164528267314.594,"STMARLINIO","Striped marlin Indian Ocean"
28,51,164528267314.594,"SWORDIO","Swordfish Indian Ocean"
28,51,164528267314.594,"YFINEIO","Yellowfin tuna Indian Ocean"
29,51,62931711919.4043,"ALBAIO","Albacore tuna Indian Ocean"
29,51,62931711919.4043,"BIGEYEIO","Bigeye tuna Indian Ocean"
29,51,62931711919.4043,"BLKMARLINIO","Black marlin Indian Ocean"
29,51,62931711919.4043,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
29,51,62931711919.4043,"SKJCIO","Skipjack tuna Indian Ocean"
29,51,62931711919.4043,"STMARLINIO","Striped marlin Indian Ocean"
29,51,62931711919.4043,"SWORDIO","Swordfish Indian Ocean"
29,51,62931711919.4043,"YFINEIO","Yellowfin tuna Indian Ocean"
30,51,43410343144.1935,"ALBAIO","Albacore tuna Indian Ocean"
30,51,43410343144.1935,"BIGEYEIO","Bigeye tuna Indian Ocean"
30,51,43410343144.1935,"BLKMARLINIO","Black marlin Indian Ocean"
30,51,43410343144.1935,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
30,51,43410343144.1935,"SKJCIO","Skipjack tuna Indian Ocean"
30,51,43410343144.1935,"STMARLINIO","Striped marlin Indian Ocean"
30,51,43410343144.1935,"SWORDIO","Swordfish Indian Ocean"
30,51,43410343144.1935,"YFINEIO","Yellowfin tuna Indian Ocean"
31,51,1332331194049.12,"ALBAIO","Albacore tuna Indian Ocean"
31,51,1332331184996.45,"BIGEYEIO","Bigeye tuna Indian Ocean"
31,51,1332331184996.45,"BLKMARLINIO","Black marlin Indian Ocean"
31,51,1332331184996.45,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
31,51,1332331194049.12,"SKJCIO","Skipjack tuna Indian Ocean"
31,51,1332331184996.45,"STMARLINIO","Striped marlin Indian Ocean"
31,51,1332331184996.45,"SWORDIO","Swordfish Indian Ocean"
31,51,1332331184996.45,"YFINEIO","Yellowfin tuna Indian Ocean"
32,51,314873477332.5,"ALBAIO","Albacore tuna Indian Ocean"
32,51,314873477332.5,"BIGEYEIO","Bigeye tuna Indian Ocean"
32,51,314873477332.5,"BLKMARLINIO","Black marlin Indian Ocean"
32,51,314873477332.5,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
32,51,314873477332.5,"SKJCIO","Skipjack tuna Indian Ocean"
32,51,314873477332.5,"STMARLINIO","Striped marlin Indian Ocean"
32,51,314873477332.5,"SWORDIO","Swordfish Indian Ocean"
32,51,314873477332.5,"YFINEIO","Yellowfin tuna Indian Ocean"
33,51,62210846311.6645,"ALBAIO","Albacore tuna Indian Ocean"
33,51,62210846311.6645,"BIGEYEIO","Bigeye tuna Indian Ocean"
33,51,62210846311.6645,"BLKMARLINIO","Black marlin Indian Ocean"
33,51,62210846311.6645,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
33,51,62210846311.6645,"SKJCIO","Skipjack tuna Indian Ocean"
33,51,62210846311.6645,"STMARLINIO","Striped marlin Indian Ocean"
33,51,62210846311.6645,"SWORDIO","Swordfish Indian Ocean"
33,51,62210846311.6645,"YFINEIO","Yellowfin tuna Indian Ocean"
34,51,121567728318.206,"ALBAIO","Albacore tuna Indian Ocean"
34,51,121567728318.206,"BIGEYEIO","Bigeye tuna Indian Ocean"
34,51,121567728318.206,"BLKMARLINIO","Black marlin Indian Ocean"
34,51,121567728318.206,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
34,51,121567728318.206,"SKJCIO","Skipjack tuna Indian Ocean"
34,51,121567728318.206,"STMARLINIO","Striped marlin Indian Ocean"
34,51,121567728318.206,"SWORDIO","Swordfish Indian Ocean"
34,51,121567728318.206,"YFINEIO","Yellowfin tuna Indian Ocean"
35,51,125063829024.272,"ALBAIO","Albacore tuna Indian Ocean"
35,51,125063829024.272,"BIGEYEIO","Bigeye tuna Indian Ocean"
35,51,125063829024.272,"BLKMARLINIO","Black marlin Indian Ocean"
35,51,125063829024.272,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
35,51,125063829024.272,"SKJCIO","Skipjack tuna Indian Ocean"
35,51,125063829024.272,"STMARLINIO","Striped marlin Indian Ocean"
35,51,125063829024.272,"SWORDIO","Swordfish Indian Ocean"
35,51,125063829024.272,"YFINEIO","Yellowfin tuna Indian Ocean"
36,51,270501471734.591,"ALBAIO","Albacore tuna Indian Ocean"
36,51,270501471734.591,"BIGEYEIO","Bigeye tuna Indian Ocean"
36,51,270501471734.591,"BLKMARLINIO","Black marlin Indian Ocean"
36,51,270501471734.591,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
36,51,270501471734.591,"SKJCIO","Skipjack tuna Indian Ocean"
36,51,270501471734.591,"STMARLINIO","Striped marlin Indian Ocean"
36,51,270501471734.591,"SWORDIO","Swordfish Indian Ocean"
36,51,270501471734.591,"YFINEIO","Yellowfin tuna Indian Ocean"
37,51,1272728120063.22,"ALBAIO","Albacore tuna Indian Ocean"
37,51,1272728120063.22,"BIGEYEIO","Bigeye tuna Indian Ocean"
37,51,1272728120063.22,"BLKMARLINIO","Black marlin Indian Ocean"
37,51,1272728120063.22,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
37,51,1272728120063.22,"SKJCIO","Skipjack tuna Indian Ocean"
37,51,1272728120063.22,"STMARLINIO","Striped marlin Indian Ocean"
37,51,1272728120063.22,"SWORDIO","Swordfish Indian Ocean"
37,51,1272728120063.22,"YFINEIO","Yellowfin tuna Indian Ocean"
38,51,638542318880.624,"ALBAIO","Albacore tuna Indian Ocean"
38,51,638542318880.624,"BIGEYEIO","Bigeye tuna Indian Ocean"
38,51,638542318880.624,"BLKMARLINIO","Black marlin Indian Ocean"
38,51,638542318880.624,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
38,51,638542318880.624,"SKJCIO","Skipjack tuna Indian Ocean"
38,51,638542318880.624,"STMARLINIO","Striped marlin Indian Ocean"
38,51,638542318880.624,"SWORDIO","Swordfish Indian Ocean"
