"rgn_id","fao_id","assessid","RAM_area_m2"
145,"27","AFWG-HADNEAR-1947-2012-CHING",266559716891.44
145,"27","AFWG-POLLNEAR-1957-2012-CHING",266559716891.44
145,"27","NWWG-CODICE-1952-2012-CHING",10330491480.8979
145,"27","NWWG-HADICE-1977-2012-CHING",10330491480.8979
145,"27","NWWG-HERRIsum-1984-2011-NEUBAUER",10330491480.8979
145,"27","NWWG-POLLIEG-1977-2012-CHING",10330491480.8979
145,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",1023604516964.28
145,"27","WGNPBW-BWHITNEA-1980-2012-CHING",1297965527839.84
145,"27","WGWIDE-HERRNORSS-1988-2014-HIVELY",827761616817.536
162,"81","NIWA-DOYSFS-1906-2012-FU",997629164.763298
163,"21","DFO-NFLD-SCALLGB-1978-2007-ANDERSON",153842277133.94
163,"21","NEFSC-STRIPEDBASSGOMCHATT-1981-2012-HIVELY",75887277771.7646
163,"21","NMFS-MENATLAN-1940-2005-STANTON",482028170683.305
163,"31","NEFSC-STRIPEDBASSGOMCHATT-1981-2012-HIVELY",12541941943.3266
163,"31","NMFS-MENATLAN-1940-2005-STANTON",418590297874.34
163,"31","SEFSC-MENATGM-1948-2011-HIVELY",313098357832.909
163,"61","VNIRO-WPOLLWBS-1970-2008-CHING",4565118034.51134
172,"41","IFOP-SSARDCH-2006-2012-CHING",65682747.0663555
172,"41","INIDEP-SBWHITARGS-1985-2007-Parma",784111728920.238
172,"87","IFOP-SSARDCH-2006-2012-CHING",22129749.6042145
172,"87","INIDEP-SBWHITARGS-1985-2007-Parma",157086435.885461
174,"27","WGBFAS-CODBA2532-1966-2012-CHING",79445291807.1589
174,"27","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER",79445291807.1589
175,"27","HAWG-SPRATNS-1995-2007-MINTO",48335089508.5052
175,"27","WGBFAS-CODBA2224-1965-2012-CHING",20187841543.627
175,"27","WGBFAS-CODBA2532-1966-2012-CHING",5963505739.68721
175,"27","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER",26145545188.986
175,"27","WGHMM-HAKENRTN-1961-2011-CHING",74732027960.5549
175,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",74732027960.5549
175,"27","WGNPBW-BWHITNEA-1980-2012-CHING",74732163556.4033
175,"27","WGNSSK-PLAICNS-1956-2010-NEUBAUER",48335089508.5052
175,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",74732163556.4033
175,"27","WGNSSK-SEELNSSA1-1983-2011-NEUBAUER",48335089508.5052
175,"27","WGNSSK-SEELNSSA2-1983-2011-NEUBAUER",48335089508.5052
175,"27","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER",48335089508.5052
175,"27","WGNSSK-SOLENS-1956-2010-NEUBAUER",48335089508.5052
175,"27","WGNSSK-WHITNS-VIId-1989-2012-CHING",48335302860.1071
176,"27","HAWG-SPRATNS-1995-2007-MINTO",40743508378.6341
176,"27","WGBFAS-CODBA2224-1965-2012-CHING",14947686635.3242
176,"27","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER",14947599510.8006
176,"27","WGHMM-HAKENRTN-1961-2011-CHING",40743715916.8475
176,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",40743715916.8475
176,"27","WGNPBW-BWHITNEA-1980-2012-CHING",40743715916.8475
176,"27","WGNSSK-PLAICNS-1956-2010-NEUBAUER",40743508378.6341
176,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",40743484779.7026
176,"27","WGNSSK-SEELNSSA1-1983-2011-NEUBAUER",40743508378.6341
176,"27","WGNSSK-SEELNSSA2-1983-2011-NEUBAUER",40743508378.6341
176,"27","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER",40743508378.6341
176,"27","WGNSSK-SOLENS-1956-2010-NEUBAUER",40743508378.6341
176,"27","WGNSSK-WHITNS-VIId-1989-2012-CHING",40743484779.7026
177,"27","HAWG-SPRATNS-1995-2007-MINTO",63404122230.5127
177,"27","WGHMM-HAKENRTN-1961-2011-CHING",63404245754.3325
177,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",63404245754.3325
177,"27","WGNPBW-BWHITNEA-1980-2012-CHING",63404245754.3325
177,"27","WGNSSK-PLAICNS-1956-2010-NEUBAUER",63404122230.5127
177,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",63404462934.0108
177,"27","WGNSSK-SEELNSSA1-1983-2011-NEUBAUER",63404122230.5127
177,"27","WGNSSK-SEELNSSA2-1983-2011-NEUBAUER",63404122230.5127
177,"27","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER",63404122230.5127
177,"27","WGNSSK-SOLENS-1956-2010-NEUBAUER",63404122230.5127
177,"27","WGNSSK-WHITNS-VIId-1989-2012-CHING",63404366427.0888
178,"27","WGBFAS-CODBA2224-1965-2012-CHING",2733046070.06625
178,"27","WGBFAS-CODBA2532-1966-2012-CHING",29113350962.6656
178,"27","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER",31853965465.0549
179,"27","HAWG-HERRSIRS-1957-2010-NEUBAUER",27773325025.6819
179,"27","HAWG-SPRATNS-1995-2007-MINTO",1875053389.03118
179,"27","WGBFAS-CODVIIek-1971-2012-CHING",46369588688.6197
179,"27","WGHMM-FMEG8c9a-1986-2010-NEUBAUER",2389154176.62841
179,"27","WGHMM-HAKENRTN-1961-2011-CHING",252650451778.464
179,"27","WGHMM-HAKESOTH-1972-2011-CHING",2389154176.62841
179,"27","WGHMM-MEG8c9a-1985-2010-NEUBAUER",2389154176.62841
179,"27","WGMHSA-ANCHOBAYB-1986-2007-JENNINGS",188032701799.259
179,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",255039561821.803
179,"27","WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER",2389154176.62841
179,"27","WGNPBW-BWHITNEA-1980-2012-CHING",255039561821.803
179,"27","WGNSSK-PLAIC7d-1979-2010-NEUBAUER",18990038312.0634
179,"27","WGNSSK-PLAICNS-1956-2010-NEUBAUER",1875053389.03118
179,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",1875053374.33554
179,"27","WGNSSK-SEELNSSA1-1983-2011-NEUBAUER",1875053389.03118
179,"27","WGNSSK-SEELNSSA2-1983-2011-NEUBAUER",1875053389.03118
179,"27","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER",1875053389.03118
179,"27","WGNSSK-SOLENS-1956-2010-NEUBAUER",1875053389.03118
179,"27","WGNSSK-SOLEVIId-1981-2011-NEUBAUER",18990038312.0634
179,"27","WGNSSK-WHITNS-VIId-1989-2012-CHING",20864809454.4741
179,"27","WGSSDS-HADVIIb-k-1987-2012-CHING",65359265742.5751
179,"27","WGSSDS-PLAICECHW-1979-2010-NEUBAUER",18596164219.6722
179,"27","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER",18596164219.6722
179,"27","WGSSDS-WHITVIIek-1981-2012-CHING",46369588688.6197
179,"37","STECF-ANCHMEDGSA6-2002-2009-OSIO",4146590333.80608
180,"27","AFWG-CODNEAR-1946-2011-CHING",24885524908.636
180,"27","AFWG-HADNEAR-1947-2012-CHING",24885524908.636
180,"27","AFWG-POLLNEAR-1957-2012-CHING",24885524908.636
180,"27","HAWG-HERRNIRS-1960-2010-NEUBAUER",37096448323.6671
180,"27","HAWG-HERRSIRS-1957-2010-NEUBAUER",90747507164.1456
180,"27","HAWG-HERRVIa-1956-2010-NEUBAUER",179387889333.603
180,"27","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER",179388557640.673
180,"27","HAWG-SPRATNS-1995-2007-MINTO",306922323725.063
180,"27","NWWG-CODFAPL-1959-2012-CHING",6317279254.08929
180,"27","NWWG-HADFAPL-1955-2012-CHING",6317279254.08929
180,"27","NWWG-POLLFAPL-1958-2012-CHING",6317279254.08929
180,"27","WGBFAS-CODIS-1968-2010-NEUBAUER",37096448323.6671
180,"27","WGBFAS-CODVIIek-1971-2012-CHING",97920800707.4713
180,"27","WGHMM-HAKENRTN-1961-2011-CHING",690420200206.813
180,"27","WGMHSA-ANCHOBAYB-1986-2007-JENNINGS",15869525.7754059
180,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",721769798602.773
180,"27","WGNPBW-BWHITNEA-1980-2012-CHING",721769789416.494
180,"27","WGNSDS-HADIS-1972-2012-CHING",37096448323.6671
180,"27","WGNSDS-PLAICIS-1992-2010-NEUBAUER",37096448323.6671
180,"27","WGNSDS-SOLEIS-1968-2011-NEUBAUER",37096448323.6671
180,"27","WGNSDS-WHITVIa-1980-2012-CHING",179387889333.603
180,"27","WGNSSK-HADROCK-1990-2012-CHING",55005519512.2709
180,"27","WGNSSK-PLAIC7d-1979-2010-NEUBAUER",13960362791.5647
180,"27","WGNSSK-PLAICNS-1956-2010-NEUBAUER",306922323725.063
180,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",541426465006.461
180,"27","WGNSSK-SEELNSSA1-1983-2011-NEUBAUER",306922323725.063
180,"27","WGNSSK-SEELNSSA2-1983-2011-NEUBAUER",306922323725.063
180,"27","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER",306922323725.063
180,"27","WGNSSK-SOLENS-1956-2010-NEUBAUER",306922323725.063
180,"27","WGNSSK-SOLEVIId-1981-2011-NEUBAUER",13960362791.5647
180,"27","WGNSSK-WHITNS-VIId-1989-2012-CHING",320883275076.09
180,"27","WGSSDS-HADVIIb-k-1987-2012-CHING",111881554722.468
180,"27","WGSSDS-PLAICECHW-1979-2010-NEUBAUER",25628645725.4596
180,"27","WGSSDS-SOLECS-1970-2011-NEUBAUER",37625002955.5798
180,"27","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER",25628645725.4596
180,"27","WGSSDS-WHITVIIek-1981-2012-CHING",97920800707.4713
180,"27","WGWIDE-HERRNORSS-1988-2014-HIVELY",31254598610.1268
181,"27","HAWG-HERRNIRS-1960-2010-NEUBAUER",12367129749.1007
181,"27","HAWG-HERRSIRS-1957-2010-NEUBAUER",130389029039.784
181,"27","HAWG-HERRVIa-1956-2010-NEUBAUER",55271944013.9159
181,"27","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER",148054456917.429
181,"27","WGBFAS-CODIS-1968-2010-NEUBAUER",12367129749.1007
181,"27","WGBFAS-CODVIIek-1971-2012-CHING",215657182713.621
181,"27","WGHMM-HAKENRTN-1961-2011-CHING",426060246343.962
181,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",426060303877.085
181,"27","WGNPBW-BWHITNEA-1980-2012-CHING",426060246343.962
181,"27","WGNSDS-HADIS-1972-2012-CHING",12367129749.1007
181,"27","WGNSDS-PLAICIS-1992-2010-NEUBAUER",12367129749.1007
181,"27","WGNSDS-SOLEIS-1968-2011-NEUBAUER",12367129749.1007
181,"27","WGNSDS-WHITVIa-1980-2012-CHING",55271944013.9159
181,"27","WGNSSK-HADROCK-1990-2012-CHING",49976083125.584
181,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",103540525108.604
181,"27","WGSSDS-HADVIIb-k-1987-2012-CHING",310153288003.923
181,"27","WGSSDS-SOLECS-1970-2011-NEUBAUER",28328424659.6718
181,"27","WGSSDS-WHITVIIek-1981-2012-CHING",215657182713.621
182,"27","WGHMM-FMEG8c9a-1986-2010-NEUBAUER",126786330694.583
182,"27","WGHMM-HAKENRTN-1961-2011-CHING",69407451208.02
182,"27","WGHMM-HAKESOTH-1972-2011-CHING",126786330694.583
182,"27","WGHMM-MEG8c9a-1985-2010-NEUBAUER",126786330694.583
182,"27","WGMHSA-ANCHOBAYB-1986-2007-JENNINGS",219846064249.94
182,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",256542618727.529
182,"27","WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER",126786330694.583
182,"27","WGNPBW-BWHITNEA-1980-2012-CHING",292168081009.006
182,"37","STECF-ANCHMEDGSA6-2002-2009-OSIO",96658329830.7665
182,"37","WGHMM-FMEG8c9a-1986-2010-NEUBAUER",23881129.6087108
182,"37","WGHMM-HAKESOTH-1972-2011-CHING",23881129.6087108
182,"37","WGHMM-MEG8c9a-1985-2010-NEUBAUER",23881129.6087108
182,"37","WGMHSA-MACKNEICES-1972-2007-JENNINGS",23887420.1072393
182,"37","WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER",23881129.6087108
182,"37","WGNPBW-BWHITNEA-1980-2012-CHING",23887420.1072393
183,"27","WGHMM-FMEG8c9a-1986-2010-NEUBAUER",130596031681.699
183,"27","WGHMM-HAKESOTH-1972-2011-CHING",130596031681.699
183,"27","WGHMM-MEG8c9a-1985-2010-NEUBAUER",130596031681.699
183,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",130596418096.665
183,"27","WGMHSA-SARDPVIIIc-IXa-1978-2011-NEUBAUER",130596031681.699
183,"27","WGNPBW-BWHITNEA-1980-2012-CHING",264834021284.143
184,"37","STECF-ANCHMEDGSA6-2002-2009-OSIO",77079180.4325571
189,"27","WGBFAS-CODBA2532-1966-2012-CHING",6087203145.50618
189,"27","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER",6087203145.50618
218,"21","DFO-COD3Ps-1980-2014-WATSON",83710937394.9979
218,"21","DFO-NFLD-SCALLGB-1978-2007-ANDERSON",14391038626.4669
218,"21","NMFS-MENATLAN-1940-2005-STANTON",22097571.0398474
219,"21","DFO-COD3Ps-1980-2014-WATSON",9930549165.3148
222,"27","WGBFAS-CODBA2224-1965-2012-CHING",4878701798.43847
222,"27","WGBFAS-CODBA2532-1966-2012-CHING",136543810827.371
222,"27","WGBFAS-SPRAT22-32-1973-2011-NEUBAUER",141421502345.724
222,"27","WGHMM-HAKENRTN-1961-2011-CHING",13039236378.9933
222,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",13039243312.0514
222,"27","WGNPBW-BWHITNEA-1980-2012-CHING",13039243312.0514
222,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",13039226992.389
223,"27","AFWG-CODNEAR-1946-2011-CHING",1571731835237.66
223,"27","AFWG-HADNEAR-1947-2012-CHING",1571731835237.66
223,"27","AFWG-POLLNEAR-1957-2012-CHING",1571731835237.66
223,"27","HAWG-SPRATNS-1995-2007-MINTO",137277162468.651
223,"27","WGHMM-HAKENRTN-1961-2011-CHING",153483734803.05
223,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",837782614700.751
223,"27","WGNPBW-BWHITNEA-1980-2012-CHING",1725212993553.04
223,"27","WGNSSK-PLAICNS-1956-2010-NEUBAUER",137277162468.651
223,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",153483734796.132
223,"27","WGNSSK-SEELNSSA1-1983-2011-NEUBAUER",137277162468.651
223,"27","WGNSSK-SEELNSSA2-1983-2011-NEUBAUER",137277162468.651
223,"27","WGNSSK-SEELNSSA3-1983-2011-NEUBAUER",137277162468.651
223,"27","WGNSSK-SOLENS-1956-2010-NEUBAUER",137277162468.651
223,"27","WGNSSK-WHITNS-VIId-1989-2012-CHING",137278117187.278
223,"27","WGWIDE-HERRNORSS-1988-2014-HIVELY",1331299412686.79
224,"41","IFOP-SSARDCH-2006-2012-CHING",2682669819.62873
224,"41","INIDEP-SBWHITARGS-1985-2007-Parma",38720218.1310171
224,"87","IFOP-SSARDCH-2006-2012-CHING",2439004304288.73
224,"87","INIDEP-SBWHITARGS-1985-2007-Parma",70554629.5366917
227,"27","WGBFAS-CODVIIek-1971-2012-CHING",2953298589.57908
227,"27","WGHMM-HAKENRTN-1961-2011-CHING",2953298589.57908
227,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2953298589.57908
227,"27","WGNPBW-BWHITNEA-1980-2012-CHING",2953298589.57908
227,"27","WGSSDS-HADVIIb-k-1987-2012-CHING",2953298589.57908
227,"27","WGSSDS-PLAICECHW-1979-2010-NEUBAUER",2953298589.57912
227,"27","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER",2953298589.57912
227,"27","WGSSDS-WHITVIIek-1981-2012-CHING",2953298589.57908
228,"27","WGBFAS-CODVIIek-1971-2012-CHING",8678201444.02448
228,"27","WGHMM-HAKENRTN-1961-2011-CHING",8678209985.19314
228,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",8678209985.19314
228,"27","WGNPBW-BWHITNEA-1980-2012-CHING",8678209985.19314
228,"27","WGSSDS-HADVIIb-k-1987-2012-CHING",8678201444.02448
228,"27","WGSSDS-PLAICECHW-1979-2010-NEUBAUER",8678209985.19309
228,"27","WGSSDS-SOLEVIIe-1968-2010-NEUBAUER",8678209985.19309
228,"27","WGSSDS-WHITVIIek-1981-2012-CHING",8678201444.02448
260,"27","AFWG-CODNEAR-1946-2011-CHING",16434987.6484375
260,"27","AFWG-HADNEAR-1947-2012-CHING",16434987.6484375
260,"27","AFWG-POLLNEAR-1957-2012-CHING",16434987.6484375
260,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",89281294.1966801
260,"27","WGNPBW-BWHITNEA-1980-2012-CHING",105716281.845118
260,"27","WGWIDE-HERRNORSS-1988-2014-HIVELY",93122230.3958988
261,"21","DFO-COD3Ps-1980-2014-WATSON",686977792.973511
261,"21","DFO-NFLD-SCALLGB-1978-2007-ANDERSON",5976969549.54779
261,"21","NMFS-MENATLAN-1940-2005-STANTON",119254962.304934
261,"21","WGMHSA-MACKNEICES-1972-2007-JENNINGS",197.877720444463
261,"21","WGNPBW-BWHITNEA-1980-2012-CHING",197.877720444521
261,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",0.0132129254052415
261,"27","WGNPBW-BWHITNEA-1980-2012-CHING",0.0132129254052415
262,"21","WGMHSA-MACKNEICES-1972-2007-JENNINGS",0.965580374741123
262,"21","WGNPBW-BWHITNEA-1980-2012-CHING",0.965580374879366
262,"27","AFWG-CODNEAR-1946-2011-CHING",561069826004.944
262,"27","AFWG-HADNEAR-1947-2012-CHING",561069826004.944
262,"27","AFWG-POLLNEAR-1957-2012-CHING",561069826004.944
262,"27","HAWG-HERRSIRS-1957-2010-NEUBAUER",3526993705.33027
262,"27","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER",30014414330.7644
262,"27","NWWG-CODFAPL-1959-2012-CHING",6924755195.6288
262,"27","NWWG-HADFAPL-1955-2012-CHING",6924755195.6288
262,"27","NWWG-POLLFAPL-1958-2012-CHING",6924755195.6288
262,"27","WGBFAS-CODVIIek-1971-2012-CHING",118776908767.843
262,"27","WGHMM-HAKENRTN-1961-2011-CHING",289860384465.736
262,"27","WGMHSA-ANCHOBAYB-1986-2007-JENNINGS",269619249609.982
262,"27","WGMHSA-MACKNEICES-1972-2007-JENNINGS",2869073205280.09
262,"27","WGNPBW-BWHITNEA-1980-2012-CHING",3471856066994.79
262,"27","WGNSSK-HADROCK-1990-2012-CHING",116784614095.832
262,"27","WGNSSK-POLLNS-VI-IIIa-1964-2012-CHING",116784612176.765
262,"27","WGSSDS-HADVIIb-k-1987-2012-CHING",148791085186.58
262,"27","WGSSDS-WHITVIIek-1981-2012-CHING",118776908767.843
262,"27","WGWIDE-HERRNORSS-1988-2014-HIVELY",480474381742.964
263,"21","NMFS-MENATLAN-1940-2005-STANTON",0.0187649726867676
263,"31","NMFS-MENATLAN-1940-2005-STANTON",571501830.153274
266,"41","INIDEP-SBWHITARGS-1985-2007-Parma",726460365.320254
267,"47","MARAM-SSLOBSTERSASC-1973-2014-Johnston",1751250459.75164
272,"61","VNIRO-WPOLLWBS-1970-2008-CHING",7058620123.36196
277,"87","IFOP-SSARDCH-2006-2012-CHING",7342464372.0111
