"rgn_id","area_km2"
1,16.5917652
2,141.4666296
3,42.7892892
4,129.2411184
5,19132.0517772
6,12568.6987644
7,29215.4787648
8,500.3727084
9,811.2499932
10,22.7045208
11,289.9192656
12,7.8592572
13,1067.1124776
14,33106.6843296
15,261672.2219724
16,957012.1434852
17,221107.9758108
18,19154.756298
19,42.7892892
20,75607.8007656
21,63763.0269144
24,21067.17555
25,98999.5699452
26,7809.4819044
28,1692.3600504
29,394.7093616
30,4.366254
31,487.2739464
32,2533.3005708
33,6.1127556
34,1.7465016
35,25.3242732
36,0.8732508
37,2054.7591324
38,62.0008068
39,291.6657672
40,46802.7498768
41,133877.2068972
42,202747.00449
43,26828.0110776
44,147850.9661988
45,49022.5534104
46,14857.4891112
47,83198.96997
48,81747.6271404
49,31209.1103412
50,146148.1271388
51,12504.0782052
52,690.7413828
53,41020.95633
54,29170.0697232
55,2389.2141888
56,4145.3215476
57,827.8417584
58,7531.78815
59,7612.1272236
60,6.1127556
61,42722.0488884
62,82210.4500644
63,48916.8900636
64,31290.3226656
65,2650.316178
66,24005.664492
67,82938.7412316
68,322.2295452
69,22162.2320532
70,24910.3523208
71,12800.9834772
72,9747.2254296
73,1942538.5453428
74,15824.1777468
75,71047.685088
76,172096.7746608
77,8766.5647812
78,8504.5895412
79,10465.0375872
80,104442.5421816
81,9333.3045504
82,15901.897068
84,49260.9508788
85,101.2970928
86,129.2411184
88,205.213938
89,3972.4178892
90,347.5538184
91,363.2723328
92,75.9728196
93,7354.5182376
94,395.5826124
95,12415.0066236
96,19470.8730876
97,28062.7877088
98,3837.937266
99,4647.4407576
100,9571.7020188
101,72118.2905688
102,132346.3982448
103,995.505912
104,9988.2426504
105,51.5217972
106,22990.0738116
107,9.6057588
108,73.3530672
110,13446.3158184
111,1019.9569344
112,104829.392286
113,290.7925164
114,24777.6181992
115,36514.1089512
116,9415.3901256
117,183.382668
118,83.8320768
119,268.9612464
120,448.8509112
121,100.423842
122,620.8813188
123,767.5874532
124,441.8649048
125,374.6245932
126,5217.67353
127,410.427876
129,72015.2469744
130,38378.4994092
131,41971.9264512
132,97008.5581212
133,30982.0651332
134,13097.0154984
135,427458.0131016
136,18134.7993636
137,52099.8892296
138,127267.571592
139,114786.1979076
140,2837.1918492
141,1457.4555852
143,75969.3265968
144,368.5118376
145,709617.5720928
146,47.1555432
147,3791.6549736
148,612.1488108
149,5.2395048
150,327.46905
151,208.7069412
152,2900.0659068
153,261.1019892
154,268.9612464
155,768.460704
156,15.7185144
157,54.1415496
158,3.4930032
159,2.6197524
161,178.1431632
162,245856.7767336
163,1116953.26701
164,17200.4210076
166,11058.8481312
167,24336.6265452
168,17448.4242348
169,16498.3273644
171,413620.4809248
172,208265.949546
173,35878.3823688
174,71265.997788
175,42013.8424896
176,45919.893318
177,23068.6663836
178,25620.3052212
179,116935.2681264
180,196273.5963096
181,54004.4492244
182,115306.6553844
183,35433.0244608
184,176832.4137492
185,12.2255112
186,6124.1078604
187,25946.9010204
188,5435.98623
189,5711.060232
190,11153.1592176
191,95352.8746044
192,3312.2402844
193,16122.8295204
194,18453.5359056
195,24514.7697084
196,37523.586876
197,22061.8082112
198,39057.0152808
199,3095.674086
200,77887.8586044
202,44398.6904244
203,273237.5555676
204,31933.0352544
205,113775.846732
206,158004.2532504
207,118139.4809796
208,599.0500488
209,322219.9394412
210,298486.7291988
212,360.6525804
213,1920210.3956376
214,132769.051632
215,4875.3592164
216,1011809.504436
218,2542471.4507016
219,239.2707192
220,37.5497844
221,82.0855752
222,121902.3186768
223,286049.0180544
224,375742.354224
227,127.4946168
228,82.0855752
231,14305.5946056
232,8164.0217292
237,806.0104884
244,454.9636668
245,289.9192656
247,4554.8761728
248,13.098762
249,23.5777716
250,189.4954236
255,5447.3384904
NA,631642618.07336
